episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,waypoint_similarity,total_distance,max_speed,hard_brakes
98,-12.928633511199706,"Location(x=-109.164955, y=-38.752274, z=0.001810)","Location(x=-110.143478, y=-38.788338, z=0.000000)",11.10952615737915,182,1,2,11.557624727753959,0.05258315509490938,19.41442662398913,20.95264581910599,0
99,-22.583340997471502,"Location(x=-113.066879, y=-59.084492, z=0.001648)","Location(x=-112.059021, y=-59.199184, z=0.000000)",6.1481850147247314,100,1,3,10.762110257451159,0.10579601009563358,9.897464284294983,22.07945508126339,0
100,-10.49972240546587,"Location(x=-111.291412, y=-28.626678, z=0.001760)","Location(x=-110.187820, y=-28.653698, z=0.000000)",11.318825960159302,186,1,4,17.117627804935776,0.03445846663431975,29.393192586081568,28.177429241090213,0
101,-22.650977219367917,"Location(x=-112.986801, y=-58.757248, z=0.001633)","Location(x=-112.013222, y=-58.857449, z=0.000000)",6.554334878921509,107,1,1,10.356999437626378,0.10209042823766092,10.204950614832342,17.25278050629068,0
102,6.805655511580923,"Location(x=-111.523003, y=15.680326, z=0.001646)","Location(x=-110.515526, y=15.652684, z=0.000000)",24.85222887992859,406,1,7,19.696838191229876,0.013641646802984827,73.9353140052408,28.39786938417798,0
103,-26.487227717646785,"Location(x=-113.192276, y=-62.097401, z=0.001870)","Location(x=-112.370644, y=-62.099396, z=0.000000)",4.791252851486206,79,1,1,9.48503596657934,0.1540621213259311,6.890609630558174,18.610958559323567,0
104,-11.700613716578081,"Location(x=-109.272896, y=-41.437366, z=0.001817)","Location(x=-110.204865, y=-41.429379, z=0.000000)",8.226322889328003,135,1,1,13.427852080035027,0.06107067610521792,16.75311777596653,24.466358386975667,0
105,-7.219617326939929,"Location(x=-109.244453, y=-24.972158, z=0.001776)","Location(x=-110.214760, y=-25.011475, z=0.000000)",12.829705953598022,211,1,5,17.003049474207717,0.03051630037346044,33.148733763140626,27.468569428263674,0
106,-26.52807969449187,"Location(x=-113.160133, y=-61.169479, z=0.001648)","Location(x=-112.291985, y=-61.233997, z=0.000000)",6.03616189956665,99,1,1,8.590670884239346,0.13493118280654573,7.813712397037307,17.965093914649387,0
107,-18.712698462843598,"Location(x=-109.338280, y=-44.496517, z=0.001917)","Location(x=-110.347771, y=-44.466225, z=0.000000)",8.225484848022461,135,1,2,11.007375420322118,0.07527976026108377,13.708795300975908,18.232392027228926,0
108,-20.505178427031368,"Location(x=-109.526726, y=-45.944988, z=0.001629)","Location(x=-110.442154, y=-45.899353, z=0.000000)",7.929857015609741,130,1,1,10.223158267333078,0.08408708143268757,12.257037366320219,23.932653651097727,0
109,-6.402243042746296,"Location(x=-109.055595, y=-35.482319, z=0.001918)","Location(x=-110.137909, y=-35.519123, z=0.000000)",10.00682282447815,164,1,2,15.042729970296385,0.044827915298286204,22.67068599004415,25.560752013952996,0
110,-15.116087960190619,"Location(x=-111.467819, y=6.722931, z=0.001826)","Location(x=-110.449272, y=6.695362, z=0.000000)",17.339619398117065,286,1,5,24.585458065761866,0.015524749494762213,64.9856171880383,36.17926216744041,0
111,-14.049503962247297,"Location(x=-109.208481, y=-40.969429, z=0.001862)","Location(x=-110.189888, y=-40.966839, z=0.000000)",8.875304460525513,146,1,1,12.728631604984148,0.05953546157748541,17.213253971305676,22.622449762654835,0
112,-24.819372606492962,"Location(x=-113.137604, y=-60.994846, z=0.001853)","Location(x=-112.274078, y=-61.053787, z=0.000000)",5.2202746868133545,86,1,1,10.068391671577976,0.13189128312028375,7.984339785209158,18.49470601699164,0
113,-22.13014658223217,"Location(x=-112.945404, y=-57.855042, z=0.001837)","Location(x=-111.882469, y=-57.946976, z=0.000000)",7.106708765029907,117,1,2,10.327325316590281,0.093234319361533,11.121114394074539,21.247347509389744,0
114,-0.16524839253604284,"Location(x=-109.201111, y=-26.336681, z=0.001880)","Location(x=-110.204666, y=-26.376190, z=0.000000)",13.818538665771484,226,1,6,15.210684555810722,0.03190186918779148,31.803674646129366,21.181545423991345,0
115,-23.426329649805368,"Location(x=-109.676231, y=-48.393372, z=0.001730)","Location(x=-110.642311, y=-48.334671, z=0.000000)",6.709263801574707,107,1,1,9.969599067318931,0.10615818588285117,9.826981178179267,18.320634394874787,0
116,-11.946899012368885,"Location(x=-109.189919, y=-38.491074, z=0.001871)","Location(x=-110.140297, y=-38.500000, z=0.000000)",10.338390350341797,171,1,1,12.471287534407116,0.05196574610170978,19.681345289805904,21.283796007215173,0
117,-17.95046761806028,"Location(x=-109.402885, y=-44.993797, z=0.001770)","Location(x=-110.378235, y=-44.958363, z=0.000000)",7.133376598358154,117,1,1,12.245472232345934,0.07804355789187632,13.201523328432813,20.732678785563618,0
118,-25.380875217448313,"Location(x=-113.051735, y=-60.259434, z=0.001700)","Location(x=-112.193054, y=-60.296387, z=0.000000)",6.8253374099731445,112,1,1,8.449378041651974,0.1206353801482052,8.715355278371135,16.717780488818377,0
119,-23.932194932574205,"Location(x=-113.067467, y=-59.483490, z=0.001732)","Location(x=-112.110603, y=-59.602688, z=0.000000)",6.362198114395142,105,1,1,9.813969509546796,0.1097809915051562,9.484260845230892,20.771371555495787,0
120,-26.76518357453031,"Location(x=-113.192787, y=-61.426727, z=0.001707)","Location(x=-112.317390, y=-61.499508, z=0.000000)",5.789092540740967,95,1,1,8.658412668669571,0.14017240332945624,7.563889685960021,15.82077850824879,0
121,-19.09031412560708,"Location(x=-109.351990, y=-44.114643, z=0.001821)","Location(x=-110.325974, y=-44.092030, z=0.000000)",10.186127662658691,167,1,1,9.153722870828073,0.07317640799212577,14.094165375136072,18.702237620444073,0
122,-7.49115299712982,"Location(x=-109.082558, y=-35.477047, z=0.001778)","Location(x=-110.137939, y=-35.513718, z=0.000000)",11.36310362815857,188,1,2,13.074240789567861,0.04495292022613332,22.665352894575335,23.023197097042708,0
123,-7.4113448142016445,"Location(x=-109.295059, y=-29.594767, z=0.001827)","Location(x=-110.180573, y=-29.633574, z=0.000000)",11.110489130020142,183,1,9,16.90804927734628,0.035529026068491204,28.561108474386856,27.932692770924213,0
124,-7.107354878039905,"Location(x=-109.091225, y=-35.484444, z=0.001905)","Location(x=-110.137901, y=-35.521030, z=0.000000)",9.810445785522461,160,1,2,15.343509183159293,0.044942080684963394,22.654441985767335,26.14510571898803,0
125,-27.1923826714616,"Location(x=-113.183327, y=-61.789940, z=0.001627)","Location(x=-112.350815, y=-61.868774, z=0.000000)",5.550577163696289,91,1,1,8.595987099774288,0.14715832644222948,7.196962608933973,17.923009369776654,0
126,-22.460556385233687,"Location(x=-112.906570, y=-58.501308, z=0.001881)","Location(x=-111.975739, y=-58.587914, z=0.000000)",6.838804006576538,113,1,3,10.04382970631731,0.09957101583023945,10.458273897442268,18.59229379376589,0
127,-20.091901536874964,"Location(x=-112.688232, y=-56.989590, z=0.001840)","Location(x=-111.758026, y=-57.116314, z=0.000000)",7.128650665283203,117,1,1,11.090011434038072,0.08656432446126809,11.962177092180355,18.37796673739185,0
128,-11.43724243271174,"Location(x=-109.239067, y=-41.403526, z=0.001784)","Location(x=-110.203690, y=-41.395123, z=0.000000)",8.101045370101929,133,1,1,13.676319769186964,0.061071728950949915,16.777823412092403,20.032968505713594,0
129,-28.49793607550825,"Location(x=-113.249023, y=-62.775085, z=0.001620)","Location(x=-112.426643, y=-62.784683, z=0.000000)",4.973848342895508,82,1,1,8.267900187634392,0.17254552713995924,6.235167372622527,16.49980256697777,0
130,-25.002872292547586,"Location(x=-113.193085, y=-61.767590, z=0.001802)","Location(x=-112.348907, y=-61.847023, z=0.000000)",4.564171552658081,75,1,1,10.473050488529736,0.14687556169392788,7.21724339434877,19.15980032761437,0
131,-4.127783057246543,"Location(x=-109.103622, y=-32.574299, z=0.001873)","Location(x=-110.158531, y=-32.614105, z=0.000000)",11.267467021942139,185,1,2,14.954415903095134,0.039774325721097695,25.565269955375697,20.79912677960282,0
132,-21.058564506131923,"Location(x=-109.487839, y=-46.526516, z=0.001830)","Location(x=-110.484360, y=-46.467506, z=0.000000)",7.360504388809204,120,1,2,10.577351835422002,0.08855977577108526,11.684311018703738,21.36866702053586,0
133,-16.93199477965781,"Location(x=-109.270142, y=-43.993446, z=0.001755)","Location(x=-110.319016, y=-43.968067, z=0.000000)",7.6378867626190186,121,1,2,12.75893147769045,0.07213312894659908,14.221019874035846,24.08323093185756,0
134,-19.76872965825592,"Location(x=-112.776283, y=-56.842327, z=0.001770)","Location(x=-111.738167, y=-56.983894, z=0.000000)",6.846895217895508,112,1,2,11.728080188626038,0.08528766994437681,12.111729438882321,20.547161116785244,0
135,-27.184311782016074,"Location(x=-113.237000, y=-62.867874, z=0.001635)","Location(x=-112.433968, y=-62.876118, z=0.000000)",4.378833293914795,70,1,1,9.529779646658865,0.17430633128019107,6.1251573991030455,18.253911159318164,0
136,-22.506273375375386,"Location(x=-111.598526, y=-46.841560, z=0.001780)","Location(x=-110.526024, y=-46.995312, z=0.000000)",7.2081458568573,120,1,2,10.086475379203247,0.09311875999459206,11.150320862187073,19.343283696306937,0
137,-2.297807168948676,"Location(x=-109.031784, y=-26.538963, z=0.001833)","Location(x=-110.203163, y=-26.579468, z=0.000000)",13.367724895477295,220,1,5,15.569495213209194,0.0320321679991563,31.6164796424855,26.11621750446003,0
138,-12.931403817978797,"Location(x=-109.175034, y=-39.674969, z=0.001852)","Location(x=-110.157890, y=-39.691055, z=0.000000)",9.323984384536743,156,1,1,12.819881145527752,0.055300321600076044,18.497550736850826,19.72468653897596,0
139,-8.49505968855797,"Location(x=-111.434692, y=-11.048574, z=0.001765)","Location(x=-110.317833, y=-11.075534, z=0.000000)",15.573848485946655,259,1,2,19.68394158492763,0.021438014168807782,47.096457791514695,32.08417256406054,0
140,-27.68578755813235,"Location(x=-113.253883, y=-62.858135, z=0.001601)","Location(x=-112.433289, y=-62.867668, z=0.000000)",4.325073957443237,74,1,1,9.047838854911754,0.17585554886059243,6.148921317886561,16.620433403774747,0
141,-18.405982955029756,"Location(x=-109.496552, y=-44.992020, z=0.001877)","Location(x=-110.378479, y=-44.962254, z=0.000000)",10.593687057495117,126,1,1,11.36868528604253,0.07825977183227466,13.20453720050864,18.363674707766105,0
142,-24.439013665652702,"Location(x=-113.144989, y=-60.736374, z=0.001681)","Location(x=-112.247063, y=-60.791325, z=0.000000)",5.307315111160278,88,1,1,10.195971439798443,0.12787216609914706,8.248483111790847,18.50629394218561,0
143,-21.191524589716003,"Location(x=-109.595024, y=-47.520935, z=0.001826)","Location(x=-110.565880, y=-47.474503, z=0.000000)",6.1209588050842285,103,1,1,11.280803041963553,0.09731466220782595,10.697319489670917,18.970575918345098,0
144,-20.4265801460431,"Location(x=-109.628014, y=-46.891129, z=0.001859)","Location(x=-110.515251, y=-46.861694, z=0.000000)",6.596537828445435,110,1,1,11.175991438715315,0.09174422178351602,11.320962106110528,18.395542560486987,0
145,-19.7749973723759,"Location(x=-109.431396, y=-46.067177, z=0.001757)","Location(x=-110.450409, y=-46.013512, z=0.000000)",6.883938550949097,114,1,2,11.585379927247107,0.08503258420632051,12.15898141625803,19.92372223889583,0
146,-25.940932264041972,"Location(x=-113.135658, y=-61.140171, z=0.001664)","Location(x=-112.288803, y=-61.201630, z=0.000000)",5.697002649307251,94,1,1,9.076133595765743,0.13446586724816675,7.8483036169163825,17.60816348566035,0
147,-24.20893207072637,"Location(x=-113.094315, y=-60.869759, z=0.001805)","Location(x=-112.260658, y=-60.921944, z=0.000000)",6.448395490646362,85,1,1,10.377488865177602,0.12960963796960634,8.110249379882589,19.2520138845962,0
148,-7.605202342184668,"Location(x=-109.174034, y=-34.373596, z=0.001902)","Location(x=-110.145241, y=-34.412739, z=0.000000)",9.766630172729492,163,1,1,15.77618532414372,0.04268132960581761,23.77020566901774,28.94404432209217,0
149,-18.070104296152714,"Location(x=-109.422348, y=-44.952393, z=0.001820)","Location(x=-110.375710, y=-44.918884, z=0.000000)",7.172927141189575,120,1,1,11.992055826713234,0.07775988244408746,13.251624069715035,22.65280702298659,0
150,-20.46829193954502,"Location(x=-109.531052, y=-46.693951, z=0.001863)","Location(x=-110.495102, y=-46.606422, z=0.000000)",6.794375658035278,113,1,1,11.068143305942092,0.0904731238028001,11.522943516785745,18.593395457342773,0
151,-19.72641472812978,"Location(x=-109.559959, y=-46.689102, z=0.001784)","Location(x=-110.495102, y=-46.606422, z=0.000000)",6.415406942367554,107,1,1,11.692605674991317,0.09023279454736124,11.521799449401442,19.944447342886193,0
152,-8.945185118067485,"Location(x=-109.164398, y=-38.942272, z=0.001715)","Location(x=-110.145813, y=-38.969032, z=0.000000)",8.172204971313477,137,1,1,15.222402143109065,0.053037412130997746,19.22079634561669,27.66559054562148,0
153,-26.959982719203097,"Location(x=-113.176247, y=-61.436443, z=0.001661)","Location(x=-112.318161, y=-61.507710, z=0.000000)",5.805419206619263,98,1,1,8.391382295601979,0.14003701105585356,7.559130475623533,17.8005344012653,0
154,-20.049552069217484,"Location(x=-109.469414, y=-46.599720, z=0.001761)","Location(x=-110.489807, y=-46.538197, z=0.000000)",6.634545803070068,107,1,2,11.803558840140957,0.08888780346666861,11.628622689881013,22.064963518168653,0
155,-6.510571245542444,"Location(x=-109.026276, y=-34.975590, z=0.001945)","Location(x=-110.141022, y=-35.014420, z=0.000000)",9.884160995483398,166,1,2,15.169044231090195,0.043909627423645015,23.18347336014267,23.867526455974243,0
157,-24.7836914013267,"Location(x=-113.130760, y=-61.342793, z=0.001837)","Location(x=-112.308723, y=-61.407593, z=0.000000)",4.791578531265259,81,1,1,10.257224818857754,0.13840931026229394,7.6437820824212395,18.358796675808264,0
158,-27.256123400633612,"Location(x=-113.242569, y=-61.503315, z=0.001700)","Location(x=-112.325119, y=-61.582687, z=0.000000)",5.745415687561035,97,1,1,8.402109622196937,0.14157648787121463,7.496956184797455,15.410397671271259,0
159,-23.236471265518833,"Location(x=-109.824921, y=-49.094276, z=0.001903)","Location(x=-110.708961, y=-49.032997, z=0.000000)",5.5397138595581055,94,1,1,10.552084591099938,0.11493180926462701,9.121934926486574,18.359105761421212,0
160,-4.558335022791489,"Location(x=-109.276688, y=-34.025341, z=0.001689)","Location(x=-110.147804, y=-34.064056, z=0.000000)",10.288462400436401,173,1,5,15.054304377959138,0.042250486568548164,24.11600635794457,20.291746210344822,0
161,-22.911221638778503,"Location(x=-113.027351, y=-59.352818, z=0.001856)","Location(x=-112.093300, y=-59.464951, z=0.000000)",5.892005443572998,99,1,1,10.542122430553823,0.10859628729365631,9.614282270311378,18.49839417918814,0
162,-23.397377232686452,"Location(x=-113.035034, y=-59.698467, z=0.001865)","Location(x=-112.136765, y=-59.815681, z=0.000000)",5.870251655578613,98,1,1,10.300843484484956,0.11280829418359388,9.282937316573225,18.496812823144474,0
163,-4.095573298466753,"Location(x=-109.192963, y=-30.447145, z=0.001802)","Location(x=-110.174271, y=-30.486519, z=0.000000)",11.482382535934448,193,1,1,15.532775689530924,0.03663902900018699,27.665930240327725,23.91586939203222,0
164,-10.35052391950934,"Location(x=-109.179131, y=-39.728165, z=0.001892)","Location(x=-110.158928, y=-39.743568, z=0.000000)",8.877903938293457,148,1,1,13.510504001377537,0.05545347353449588,18.453359196020756,22.252361006621005,0
165,-25.634178297713223,"Location(x=-113.137611, y=-60.980389, z=0.001637)","Location(x=-112.272598, y=-61.039059, z=0.000000)",5.611320972442627,94,1,3,9.257556515451455,0.13185095817895245,8.005695079220459,17.118320081609543,0
166,-9.591874230510848,"Location(x=-109.122711, y=-39.285381, z=0.001613)","Location(x=-110.150902, y=-39.305851, z=0.000000)",8.458996295928955,143,1,2,14.342520549049887,0.05379932972415559,18.891182187275263,29.912181727884793,0
167,-28.063166278677954,"Location(x=-113.228638, y=-62.548763, z=0.001601)","Location(x=-112.408340, y=-62.557114, z=0.000000)",4.907697439193726,83,1,1,8.476078494400108,0.1654439259046998,6.45820704443031,17.553473369125776,0
168,-20.440810158009388,"Location(x=-112.815010, y=-57.116856, z=0.001690)","Location(x=-111.779243, y=-57.257832, z=0.000000)",6.826977491378784,114,1,2,11.27366619479588,0.08756317981255331,11.839588014408946,17.542773607726147,0
169,-27.01523258917671,"Location(x=-113.169060, y=-61.037064, z=0.001596)","Location(x=-112.278725, y=-61.100014, z=0.000000)",6.80345344543457,114,1,1,7.5980488098569055,0.13298288849736017,7.954014744464075,16.422440411561855,0
170,-23.17671862055947,"Location(x=-111.648689, y=-48.132610, z=0.001694)","Location(x=-110.635605, y=-48.261990, z=0.000000)",6.049837589263916,102,1,1,10.51106960315332,0.1056104116231188,9.858760285307653,21.446687098787045,0
171,-13.535434065790573,"Location(x=-109.181396, y=-40.160667, z=0.001765)","Location(x=-110.168289, y=-40.169613, z=0.000000)",9.242186069488525,155,1,2,12.604109893176936,0.056722822459648554,18.027109701783047,22.026078288737693,0
172,-16.55788749901459,"Location(x=-112.436836, y=-54.658398, z=0.001858)","Location(x=-111.416985, y=-54.808002, z=0.000000)",7.17110276222229,120,1,1,12.928019489269678,0.07188073232200246,14.304967350937659,22.095362333250698,0
173,-6.868224319610462,"Location(x=-109.169708, y=-35.943687, z=0.001782)","Location(x=-110.135643, y=-35.977455, z=0.000000)",10.138547658920288,170,1,5,14.163873107073663,0.04586729725387658,22.229118085466325,21.242465336750097,0
174,-3.7176810224751797,"Location(x=-109.127831, y=-23.154594, z=0.001864)","Location(x=-110.228203, y=-23.194683, z=0.000000)",13.47675085067749,226,1,2,16.753926076757093,0.028925550604083996,34.96720464609098,25.558557488145098,0
175,-6.340378133059428,"Location(x=-109.140923, y=-34.499569, z=0.001723)","Location(x=-110.144325, y=-34.538750, z=0.000000)",10.350903034210205,167,1,4,15.350908168414152,0.04300616081296599,23.660395350772887,22.743095767396248,0
176,-10.52526009830095,"Location(x=-111.929634, y=-48.988533, z=0.001837)","Location(x=-110.717949, y=-49.123936, z=0.000000)",9.857644081115723,165,1,2,13.1181314832281,0.05111947422650386,19.985815774620278,18.568835131712927,0
177,-28.29071551367199,"Location(x=-113.227348, y=-62.691078, z=0.001615)","Location(x=-112.419792, y=-62.699333, z=0.000000)",4.91183876991272,82,1,1,8.371180104793948,0.1698743194075137,6.313306892523542,15.651801496387982,0
178,-24.575359182776616,"Location(x=-113.112061, y=-60.326775, z=0.001867)","Location(x=-112.201462, y=-60.371078, z=0.000000)",5.725517749786377,96,1,1,9.79240954410687,0.12134744272930681,8.653479669330409,18.238406767539306,0
179,-20.94404614300654,"Location(x=-109.442467, y=-46.993279, z=0.001821)","Location(x=-110.521896, y=-46.944450, z=0.000000)",6.3335862159729,106,1,2,11.512500422558713,0.09228781462425055,11.243926727795042,18.775492609978535,0
180,-17.19672881081909,"Location(x=-109.374825, y=-44.267982, z=0.001812)","Location(x=-110.334686, y=-44.243999, z=0.000000)",7.352092504501343,123,1,1,12.29899416865722,0.07390499701899288,13.938014462182764,19.61309627719635,0
181,-23.04065805975292,"Location(x=-113.025894, y=-60.079475, z=0.001640)","Location(x=-112.171761, y=-60.110706, z=0.000000)",5.330063819885254,90,1,1,10.725390136548935,0.11785145277497275,8.883774450980127,18.014672920681594,0
182,-25.138519744153818,"Location(x=-113.092926, y=-60.365501, z=0.001641)","Location(x=-112.205635, y=-60.408512, z=0.000000)",6.176795959472656,103,1,1,9.085870201864033,0.12220095817533527,8.6072999748867,16.89584682569402,0
183,-24.644333514037797,"Location(x=-113.142143, y=-60.341957, z=0.001779)","Location(x=-112.203537, y=-60.389606, z=0.000000)",5.760512590408325,96,1,1,9.794338851108321,0.12158558774212257,8.641778477409389,19.79343458832061,0
184,-13.829828343039406,"Location(x=-109.359947, y=-43.896767, z=0.001809)","Location(x=-110.314064, y=-43.878513, z=0.000000)",7.029012203216553,117,1,1,13.258384697915469,0.07198797119118464,14.303753407672048,20.092229565538453,0
185,-8.407763273642415,"Location(x=-111.794922, y=-47.519688, z=0.001831)","Location(x=-110.583260, y=-47.676495, z=0.000000)",9.584962368011475,160,1,2,14.485891915026025,0.04741995992304495,21.473031047265977,24.313085019963058,0
186,-15.2196866489882,"Location(x=-109.241142, y=-42.140816, z=0.001757)","Location(x=-110.230598, y=-42.121037, z=0.000000)",8.341790437698364,138,1,2,12.64165054310669,0.06377475239898715,16.049731188482838,22.76314830963811,0
187,-22.729164178680993,"Location(x=-113.000580, y=-59.932751, z=0.001838)","Location(x=-112.163170, y=-60.037186, z=0.000000)",5.462277889251709,91,1,1,10.79986888204056,0.11627088947071532,9.039561903337017,18.339460497672928,0
188,-20.704930064350883,"Location(x=-109.284988, y=-45.281326, z=0.001698)","Location(x=-110.396141, y=-45.233517, z=0.000000)",8.389185905456543,141,1,2,9.9824270015418,0.07953884287345853,12.962902542232769,22.395641406078777,0
189,-25.098639550654482,"Location(x=-113.138855, y=-61.046131, z=0.001856)","Location(x=-112.279335, y=-61.106155, z=0.000000)",5.250982999801636,88,1,1,9.819755009515937,0.13281891659642256,7.938908549956977,18.55227715047525,0
190,-16.02200234927476,"Location(x=-109.295929, y=-43.185760, z=0.001838)","Location(x=-110.277596, y=-43.176174, z=0.000000)",7.742099046707153,129,1,1,12.63061907126522,0.06834807452495821,15.012118978236686,24.384640568423645,0
191,-6.435583892382695,"Location(x=-109.208397, y=-36.182407, z=0.001910)","Location(x=-110.134727, y=-36.214474, z=0.000000)",9.650833368301392,162,1,1,14.699349693735353,0.04633614170315845,21.96868709800765,25.667335122054748,0
192,-18.10231756579333,"Location(x=-109.259483, y=-43.285721, z=0.001773)","Location(x=-110.282333, y=-43.272194, z=0.000000)",9.482890129089355,159,1,2,10.175247405758927,0.06890039759272128,14.921693746258825,19.474347234809017,0
193,-23.579430988635007,"Location(x=-109.845909, y=-49.055923, z=0.001712)","Location(x=-110.705475, y=-48.997486, z=0.000000)",5.896643400192261,99,1,1,10.087076648630193,0.11412626102078872,9.175362390873488,22.274353686332553,0
194,-9.150696068243786,"Location(x=-109.207993, y=-38.650688, z=0.001899)","Location(x=-110.141945, y=-38.657291, z=0.000000)",9.241324186325073,154,1,1,13.737660192288029,0.05230170411688039,19.51841839014378,23.513646131082893,0
195,-19.702234313999057,"Location(x=-112.609825, y=-55.282906, z=0.001830)","Location(x=-111.508636, y=-55.438984, z=0.000000)",8.488830327987671,143,1,2,10.391635569080124,0.07528254368803418,13.687551567460105,20.962968948314646,0
196,-17.612749653825688,"Location(x=-109.469078, y=-43.926811, z=0.001765)","Location(x=-110.316055, y=-43.914597, z=0.000000)",8.519673824310303,143,1,1,10.841145123734384,0.07224539333719128,14.272499766317196,20.194259500072253,0
197,-19.88397400159195,"Location(x=-112.798462, y=-56.789886, z=0.001850)","Location(x=-111.730919, y=-56.935528, z=0.000000)",6.775826930999756,113,1,2,11.688771984910746,0.08505117185844506,12.175713468110189,18.424807574448195,0
198,-9.504554889660852,"Location(x=-109.099907, y=-39.176113, z=0.001738)","Location(x=-110.149162, y=-39.197586, z=0.000000)",8.569966077804565,144,1,2,14.324991904442053,0.05361334655183682,19.01016160531435,26.994014445262255,0
199,-11.83474270328194,"Location(x=-109.159515, y=-40.992626, z=0.001780)","Location(x=-110.190544, y=-40.988319, z=0.000000)",8.815213441848755,141,1,4,13.240400781345942,0.05945233524786274,17.206394643872045,23.45301603972087,0
200,-20.48572677530632,"Location(x=-109.493286, y=-45.743568, z=0.001853)","Location(x=-110.427963, y=-45.699703, z=0.000000)",8.217071056365967,138,1,1,9.810016197107204,0.08313812256893979,12.464330793554836,18.340838249636352,0
201,-31.047119163917387,"Location(x=-113.267647, y=-63.930439, z=0.001683)","Location(x=-112.513092, y=-63.975758, z=0.000000)",4.798643350601196,80,1,1,6.970236842002447,0.2138792341191088,5.104065707651898,18.93354129255078,0
202,-6.29782884760813,"Location(x=-109.238960, y=-30.725687, z=0.001835)","Location(x=-110.172211, y=-30.764776, z=0.000000)",10.951848983764648,183,1,1,16.226663618821537,0.03699418696050201,27.406561694428092,26.035108179091623,0
203,-14.961598934192349,"Location(x=-109.329872, y=-42.089493, z=0.001794)","Location(x=-110.228683, y=-42.072979, z=0.000000)",8.572298765182495,142,1,1,12.29579640205642,0.06387197128225552,16.100500281434506,19.218386666050616,0
204,-12.551301706962455,"Location(x=-109.114258, y=-38.735813, z=0.001772)","Location(x=-110.143478, y=-38.788338, z=0.000000)",10.034942626953125,168,1,2,12.535760275638722,0.05256694317063067,19.432408067572396,20.529904628637418,0
205,-10.045131925746698,"Location(x=-109.022530, y=-35.028572, z=0.001795)","Location(x=-110.140671, y=-35.067268, z=0.000000)",9.19759225845337,154,1,2,16.271610089580594,0.043898388263782014,23.14292733394541,25.981497875844468,0
206,-7.443377815032708,"Location(x=-109.267853, y=-25.587463, z=0.001855)","Location(x=-110.210213, y=-25.626610, z=0.000000)",12.39453411102295,207,1,1,17.021549815840867,0.031163869937651634,32.55322159070056,22.241876566722166,0
207,-10.905158721390237,"Location(x=-109.116150, y=-36.838470, z=0.001831)","Location(x=-110.133392, y=-36.866127, z=0.000000)",11.090047597885132,185,1,2,12.487998428317741,0.047827722737390214,21.33221794248675,19.351675894435708,0
208,-7.78267836599667,"Location(x=-109.022255, y=-35.415028, z=0.001824)","Location(x=-110.138290, y=-35.452320, z=0.000000)",11.26430368423462,188,1,2,13.148773335035832,0.04468449251233832,22.784748300531646,24.514717781492095,0
209,-12.020135203055773,"Location(x=-109.134018, y=-40.865086, z=0.001810)","Location(x=-110.186745, y=-40.862022, z=0.000000)",8.639568328857422,144,1,4,13.066712088707915,0.058989543103802194,17.345308513380587,22.221156653865883,0
210,-26.575356413391674,"Location(x=-113.163300, y=-61.292641, z=0.001692)","Location(x=-112.304169, y=-61.359825, z=0.000000)",5.742729187011719,97,1,1,8.6166237516424,0.13781240383476126,7.696016036949004,15.537064319569566,0
211,-16.244776188195715,"Location(x=-109.350327, y=-43.801426, z=0.001699)","Location(x=-110.308937, y=-43.784286, z=0.000000)",7.2282164096832275,121,1,1,12.933091552823425,0.071157017228758,14.399770247546257,26.85151871785459,0
212,-17.26321249333317,"Location(x=-109.209732, y=-43.386497, z=0.001845)","Location(x=-110.287155, y=-43.368210, z=0.000000)",8.118289709091187,135,1,2,11.909657882057761,0.06935762210692749,14.828707030421356,18.46566804052235,0
213,-24.658207991833805,"Location(x=-109.710052, y=-48.875385, z=0.001842)","Location(x=-110.687096, y=-48.808640, z=0.000000)",6.7114434242248535,111,1,1,9.166450848790852,0.1118378349004284,9.356873129640007,18.19256473669852,0
214,-17.71153029393614,"Location(x=-109.320572, y=-44.213989, z=0.001798)","Location(x=-110.331436, y=-44.187710, z=0.000000)",7.577643871307373,127,1,2,11.946156296470392,0.0736642669209651,13.99068746296689,18.04677927911062,0
215,-10.739212264467291,"Location(x=-109.141090, y=-40.244091, z=0.001876)","Location(x=-110.170250, y=-40.250656, z=0.000000)",8.45176076889038,141,1,2,13.776687659617306,0.057066425633302505,17.937796015816275,20.182752620905553,0
216,-24.56951678900024,"Location(x=-113.086617, y=-60.659756, z=0.001716)","Location(x=-112.238182, y=-60.707336, z=0.000000)",5.516268968582153,92,1,1,9.830745682688008,0.12691661442421082,8.319112253026105,16.40760474445328,0
217,-28.093406667749633,"Location(x=-113.210030, y=-61.687935, z=0.001847)","Location(x=-112.341881, y=-61.767578, z=0.000000)",6.537970781326294,110,1,1,7.25015998628237,0.14495493077969446,7.30888659102493,18.4864631790842,0
218,-25.76133428291113,"Location(x=-113.070381, y=-60.332996, z=0.001804)","Location(x=-112.201698, y=-60.373135, z=0.000000)",7.08068585395813,118,1,1,7.951626652038654,0.12186499244867034,8.643773414496536,19.007885783344918,0
219,-26.217825058632673,"Location(x=-113.221764, y=-61.994553, z=0.001831)","Location(x=-112.369034, y=-62.080391, z=0.000000)",4.757304430007935,79,1,1,9.667950978361214,0.15220594702636303,7.005080086237285,18.445853863197858,0
