episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,waypoint_similarity,total_distance,max_speed,hard_brakes
119,-21.249955609322395,"Location(x=-113.193077, y=-62.034946, z=0.001657)","Location(x=-112.369293, y=-62.083427, z=0.000000)",6.886469841003418,83,1,1,9.109027267568173,0.15289070697068122,6.951646538334899,16.763301109048683,0
120,-22.494511388408267,"Location(x=-113.192856, y=-61.443272, z=0.001609)","Location(x=-112.318962, y=-61.516380, z=0.000000)",7.9710071086883545,96,1,1,8.542844063159304,0.14000131822674322,7.544156780553749,17.982678901176676,0
121,-13.731691635910762,"Location(x=-109.177536, y=-28.020344, z=0.001783)","Location(x=-110.192215, y=-28.059917, z=0.000000)",16.127742052078247,195,1,2,16.71205133643217,0.03367289264521737,30.093398324854206,26.56428804523545,0
122,-10.15634881891353,"Location(x=-109.157677, y=-36.226589, z=0.001882)","Location(x=-110.134583, y=-36.258659, z=0.000000)",14.132183313369751,168,1,1,14.13661664563892,0.04643433811306234,21.92033535381779,24.08883968896019,0
123,-22.028547563820798,"Location(x=-110.012207, y=-51.105694, z=0.001694)","Location(x=-110.923843, y=-51.041912, z=0.000000)",7.547025203704834,87,1,1,8.887564671253477,0.14968509775918257,7.116871652804548,16.326426691503535,0
124,-21.74053051398363,"Location(x=-109.098648, y=-40.364510, z=0.001859)","Location(x=-110.173172, y=-40.368073, z=0.000000)",12.501196384429932,141,1,6,13.700762941981827,0.05732497467389494,17.827219125407282,21.814335452438854,0
125,-16.316539234153893,"Location(x=-112.725868, y=-57.466934, z=0.001745)","Location(x=-111.820808, y=-57.534885, z=0.000000)",10.525050640106201,108,1,1,11.538389585192832,0.09072530124006725,11.473665216472,21.190483644897316,0
126,-20.608741900088106,"Location(x=-113.108482, y=-60.019890, z=0.001654)","Location(x=-112.165680, y=-60.058578, z=0.000000)",9.979979753494263,102,1,1,9.51143892271313,0.11779317470074488,8.934164150705328,16.49021867480097,0
127,-19.86916378848359,"Location(x=-112.963432, y=-59.348259, z=0.001744)","Location(x=-112.091583, y=-59.451462, z=0.000000)",10.354461669921875,106,1,1,9.845183666747207,0.10836044849565396,9.601214312831871,19.949801220453878,0
128,-9.422106732456413,"Location(x=-109.256889, y=-40.696068, z=0.001841)","Location(x=-110.182037, y=-40.698994, z=0.000000)",13.259925365447998,131,1,1,14.445468007208195,0.05881072508414541,17.471911461063428,23.1046606517691,0
129,-21.57512772246991,"Location(x=-113.267311, y=-63.017525, z=0.001800)","Location(x=-112.446114, y=-63.028221, z=0.000000)",7.378771543502808,73,1,1,8.918543866774172,0.17963679528807738,5.9818432245228905,18.26764330203647,0
130,-20.774290787803935,"Location(x=-113.139061, y=-60.972069, z=0.001681)","Location(x=-112.271751, y=-61.030731, z=0.000000)",7.712977409362793,93,1,1,9.339676785510589,0.13198329435236514,7.996187250158982,17.805568684974368,0
131,-22.881825869548944,"Location(x=-110.108452, y=-51.328506, z=0.001575)","Location(x=-110.950516, y=-51.270741, z=0.000000)",7.463123321533203,90,1,1,8.325952880870227,0.15474905978244016,6.882917081791675,17.920568724492117,0
132,-14.209466181979506,"Location(x=-109.166870, y=-40.624569, z=0.001790)","Location(x=-110.180008, y=-40.626080, z=0.000000)",11.90985655784607,143,1,2,13.316637683166551,0.058154025909421175,17.552777823759243,25.69695759969519,0
133,-20.44850186519215,"Location(x=-109.842316, y=-49.655205, z=0.001617)","Location(x=-110.764290, y=-49.582207, z=0.000000)",8.201914072036743,96,1,1,9.673967212088742,0.12279321903073773,8.554215362470131,17.69225211738344,0
134,-20.50448125103754,"Location(x=-113.139214, y=-61.134140, z=0.001723)","Location(x=-112.288231, y=-61.195847, z=0.000000)",7.487761735916138,90,1,1,9.468085123927553,0.13485661523099324,7.840843285084702,17.783680775762775,0
135,-18.794383996930016,"Location(x=-112.540581, y=-55.192371, z=0.001665)","Location(x=-111.494385, y=-55.341595, z=0.000000)",10.99621868133545,128,1,2,11.661722723060974,0.07474944329558715,13.754345679597463,22.6304628270037,0
136,-16.944719809536203,"Location(x=-109.085884, y=-33.238514, z=0.001678)","Location(x=-110.153618, y=-33.278397, z=0.000000)",16.14941382408142,195,1,4,13.847741692885586,0.0407429783107592,24.909057861354086,25.521256444360617,0
137,-21.378903387128094,"Location(x=-109.769783, y=-48.627773, z=0.001671)","Location(x=-110.664528, y=-48.572300, z=0.000000)",9.516605615615845,115,1,1,9.046560890827633,0.10938052805599997,9.581828061694978,17.962681454228413,0
138,-12.913908987774235,"Location(x=-111.424744, y=-45.240902, z=0.001813)","Location(x=-110.402084, y=-45.322563, z=0.000000)",8.719907283782959,105,1,1,13.181650350896087,0.08086865037742713,12.750119294738397,22.852352474845432,0
139,-29.663893072456087,"Location(x=-111.261871, y=-17.073120, z=0.001804)","Location(x=-110.273270, y=-17.100834, z=0.000000)",19.218072652816772,231,1,7,19.344403113778757,0.024650518682494744,41.288982442056295,28.142448979439106,0
140,-19.78955309621752,"Location(x=-113.134010, y=-60.770267, z=0.001821)","Location(x=-112.250565, y=-60.824711, z=0.000000)",7.440710544586182,90,1,1,9.904237105218252,0.12848389984382907,8.20505817772937,18.485793506929078,0
141,-17.492676791913397,"Location(x=-109.623535, y=-48.014130, z=0.001834)","Location(x=-110.608177, y=-47.959225, z=0.000000)",8.143317937850952,98,1,2,11.301188480636318,0.10190605370898631,10.202233378280653,19.607890815437727,0
142,-20.392247509054897,"Location(x=-113.197731, y=-61.838692, z=0.001650)","Location(x=-112.355270, y=-61.919838, z=0.000000)",6.726906776428223,81,1,1,9.581949209442884,0.14865787233174846,7.145951781189069,15.453713290566585,0
143,-11.905983766571586,"Location(x=-109.218155, y=-40.709808, z=0.001764)","Location(x=-110.182388, y=-40.711445, z=0.000000)",12.224518537521362,144,1,1,13.150229034837512,0.058949767090044826,17.465169161587255,25.42350483108328,0
144,-16.04515468457022,"Location(x=-109.200859, y=-41.533340, z=0.001862)","Location(x=-110.208069, y=-41.521873, z=0.000000)",11.805182456970215,140,1,2,12.892216412518335,0.06149217088769647,16.643685559974983,21.398103467077288,0
145,-16.08212461733091,"Location(x=-111.216606, y=-30.019814, z=0.001874)","Location(x=-110.177513, y=-30.047215, z=0.000000)",14.751143455505371,177,1,2,17.170218910740132,0.03620523563450487,28.05629703705199,27.09579234147037,0
146,-19.460237341335034,"Location(x=-112.985245, y=-60.057835, z=0.001635)","Location(x=-112.168709, y=-60.084538, z=0.000000)",8.181242942810059,98,1,1,9.87731115710156,0.11800006957594948,8.908402654109523,17.67900836901578,0
147,-18.792754775482308,"Location(x=-113.082214, y=-60.576946, z=0.001843)","Location(x=-112.229103, y=-60.622589, z=0.000000)",7.345330715179443,88,1,1,10.357437604840188,0.12512938573522356,8.389107364229858,18.222819498050622,0
148,-10.77976000511123,"Location(x=-109.229546, y=-40.345562, z=0.001718)","Location(x=-110.172791, y=-40.353046, z=0.000000)",10.142302751541138,121,1,1,15.982551072493358,0.0572010147396306,17.80914232833311,27.956942117643052,0
149,-13.890475109605504,"Location(x=-109.405342, y=-44.727547, z=0.001857)","Location(x=-110.361809, y=-44.697109, z=0.000000)",9.564805746078491,113,1,1,12.930283062332723,0.07675015147791961,13.470788355218247,18.87470411167925,0
150,-27.913943051676743,"Location(x=-111.217125, y=-9.764784, z=0.001771)","Location(x=-110.327324, y=-9.793092, z=0.000000)",21.679649591445923,253,1,5,20.751848347466858,0.02088008483541521,48.517052922048606,29.699636236730868,0
151,-12.580100743452826,"Location(x=-109.427002, y=-44.352242, z=0.001682)","Location(x=-110.339699, y=-44.329887, z=0.000000)",10.054346561431885,115,1,1,13.047142779119039,0.07428996736517725,13.837223447859287,23.22008054208165,0
152,-16.230411320309802,"Location(x=-109.121704, y=-39.847122, z=0.001818)","Location(x=-110.161324, y=-39.859135, z=0.000000)",11.538385391235352,128,1,4,15.532283307515424,0.05559360774983326,18.326801822986454,26.482809495513077,0
153,-17.82996936936188,"Location(x=-112.895866, y=-59.273113, z=0.001815)","Location(x=-112.080681, y=-59.366081, z=0.000000)",9.850825309753418,98,1,1,10.744302188507225,0.10766168023730738,9.687375606852584,21.393741170393877,0
154,-17.747432794344913,"Location(x=-109.580650, y=-46.097183, z=0.001761)","Location(x=-110.453217, y=-46.051926, z=0.000000)",12.294832468032837,121,1,1,10.84730092047316,0.0854456472936588,12.091572317061946,21.353555605333188,0
155,-19.94112910589922,"Location(x=-109.749207, y=-48.586956, z=0.001616)","Location(x=-110.660583, y=-48.530525, z=0.000000)",10.904709100723267,107,1,1,9.76997630681951,0.10906299210155719,9.610283480782527,22.885857500496012,0
156,-25.062595372550103,"Location(x=-113.180962, y=-61.964222, z=0.001641)","Location(x=-112.366074, y=-62.045509, z=0.000000)",11.11180591583252,108,1,1,7.054773649761375,0.15149467418017049,7.01370181015227,16.383441137623944,0
157,-24.92599333919232,"Location(x=-113.285522, y=-63.375347, z=0.001608)","Location(x=-112.474419, y=-63.394146, z=0.000000)",8.503202438354492,86,1,1,7.154801930438588,0.19191212446748504,5.63832525286125,16.914569186914104,0
158,-23.511396137636048,"Location(x=-111.155922, y=-29.169168, z=0.001779)","Location(x=-110.183807, y=-29.196968, z=0.000000)",19.695404767990112,237,1,5,18.27467604937269,0.025315176423134054,40.01681182574248,31.948490013090087,0
159,-14.045831056578045,"Location(x=-111.140205, y=-15.933840, z=0.001906)","Location(x=-110.281693, y=-15.962325, z=0.000000)",21.112846612930298,255,1,1,17.90504806978323,0.023976063603997157,42.27898575813742,30.094143597555146,0
160,-18.505258818636527,"Location(x=-109.663467, y=-48.203094, z=0.001729)","Location(x=-110.625145, y=-48.147575, z=0.000000)",8.350188255310059,101,1,1,10.75937668577797,0.10377567581017275,10.014252010907512,21.300498103326635,0
161,-18.71964974451381,"Location(x=-113.242516, y=-61.485863, z=0.001800)","Location(x=-112.323463, y=-61.564892, z=0.000000)",6.3704729080200195,77,1,1,10.601247085476569,0.14076060432630802,7.504468312021345,19.315197855839745,0
162,-19.198141719741262,"Location(x=-113.093269, y=-60.269672, z=0.001836)","Location(x=-112.194710, y=-60.311058, z=0.000000)",7.731907606124878,93,1,1,10.155200090337784,0.121369986006636,8.698285006044898,18.564370892988816,0
163,-17.353095007267996,"Location(x=-109.406708, y=-45.179775, z=0.001686)","Location(x=-110.390060, y=-45.141159, z=0.000000)",10.452838897705078,126,1,1,11.222829473383056,0.07914626922812211,13.026720859779743,22.48941955652156,0
164,-9.173530024424238,"Location(x=-111.055740, y=-33.314022, z=0.001713)","Location(x=-110.153145, y=-33.342228, z=0.000000)",15.968181848526001,186,1,1,14.482998487189597,0.041064291995231046,24.861335658788448,28.893173117000387,0
165,-19.671671072103965,"Location(x=-113.087318, y=-60.028847, z=0.001867)","Location(x=-112.166504, y=-60.065517, z=0.000000)",8.726861000061035,97,1,1,10.00674272423675,0.11726144469316722,8.9355303166667,18.409400883592966,0
166,-10.297396094666084,"Location(x=-109.201134, y=-39.155396, z=0.001679)","Location(x=-110.148895, y=-39.179993, z=0.000000)",13.58170223236084,146,1,1,14.112865170790734,0.053644960631962044,18.99365486347233,27.50629674940841,0
167,-15.27223277650128,"Location(x=-112.611198, y=-55.238777, z=0.001766)","Location(x=-111.502373, y=-55.396164, z=0.000000)",11.548575162887573,113,1,2,13.158954643959929,0.07486458569602297,13.693817251711152,24.183589610095297,0
168,-21.43365501134575,"Location(x=-113.250641, y=-61.610180, z=0.001803)","Location(x=-112.335129, y=-61.692467, z=0.000000)",8.93398118019104,87,1,1,9.208586036180007,0.14306706364847843,7.359451637370512,18.89613417501756,0
169,-18.23654954070639,"Location(x=-112.974281, y=-59.307812, z=0.001807)","Location(x=-112.086571, y=-59.412067, z=0.000000)",9.849576950073242,98,1,1,10.683778126767871,0.10825637326666475,9.636328007094562,19.0987529515244,0
170,-22.16124908633536,"Location(x=-109.307137, y=2.784253, z=0.001758)","Location(x=-110.420052, y=2.744061, z=0.000000)",28.411601066589355,318,1,2,20.712844817554096,0.01651581867165531,60.86739480239339,35.20055571629103,0
171,-28.118316438303257,"Location(x=-109.265732, y=-8.924897, z=0.001852)","Location(x=-110.333450, y=-8.964803, z=0.000000)",22.976715803146362,273,1,6,19.564617310446543,0.02048553867806279,49.19730380224064,30.627665461418214,0
172,-25.10709084547928,"Location(x=-113.120728, y=-59.946133, z=0.001876)","Location(x=-112.163170, y=-60.037186, z=0.000000)",11.261050939559937,136,1,1,7.185047822428578,0.11617454526603432,9.025363802342326,18.4485128363332,0
173,-11.995781140739517,"Location(x=-109.257042, y=-35.565086, z=0.001709)","Location(x=-110.137474, y=-35.600323, z=0.000000)",12.004835367202759,145,1,1,16.894934385122948,0.04508001575601932,22.589159734547138,28.667666920262494,0
174,-19.347569357504224,"Location(x=-111.595131, y=-47.215630, z=0.001794)","Location(x=-110.556236, y=-47.360786, z=0.000000)",9.273837804794312,112,1,2,10.452585376027953,0.09668262885251842,10.78155472924118,18.40891614060176,0
175,-14.496862426036179,"Location(x=-109.385201, y=-43.776405, z=0.001675)","Location(x=-110.307724, y=-43.761806, z=0.000000)",10.334081411361694,125,1,1,12.530591111371985,0.0713256256361898,14.426567866030382,23.881622024811637,0
176,-21.574103682954664,"Location(x=-113.225807, y=-62.722328, z=0.001803)","Location(x=-112.422287, y=-62.730396, z=0.000000)",6.4118101596832275,77,1,1,8.886646809166182,0.1703441371058611,6.280780004890403,19.223648059753067,0
177,-19.391324365785547,"Location(x=-113.064018, y=-59.217152, z=0.001711)","Location(x=-112.076408, y=-59.332878, z=0.000000)",8.746464729309082,103,1,1,10.268612913254191,0.10744341874841727,9.745565054006875,17.61437134312128,0
178,-14.473601005632093,"Location(x=-112.616905, y=-56.203007, z=0.001801)","Location(x=-111.641541, y=-56.337597, z=0.000000)",9.2852942943573,108,1,1,12.771548616995121,0.08096613012317769,12.723653589375317,19.39045472478577,0
179,-22.48232439599142,"Location(x=-109.426689, y=-46.042831, z=0.001699)","Location(x=-110.448654, y=-45.989342, z=0.000000)",11.813066244125366,136,1,2,9.700046755908943,0.08506742805632497,12.17089866832248,16.694180794313333,0
180,-20.643166770954195,"Location(x=-111.824722, y=-50.376785, z=0.001718)","Location(x=-110.859055, y=-50.468960, z=0.000000)",7.582777738571167,85,1,1,9.7141906023892,0.13960458794083078,7.594188454328105,18.144633926691267,0
181,-18.724206441977536,"Location(x=-112.908424, y=-58.851990, z=0.001726)","Location(x=-112.024765, y=-58.942257, z=0.000000)",9.249825477600098,105,1,1,10.444873021489647,0.10287089505250337,10.099157786899013,20.20527652612677,0
182,-19.398050671373873,"Location(x=-113.144539, y=-61.877094, z=0.001699)","Location(x=-112.358177, y=-61.953407, z=0.000000)",7.367279529571533,77,1,1,10.019663129045492,0.1490831542569165,7.0958367676939815,18.405651906880983,0
183,-18.707179995739374,"Location(x=-113.105522, y=-59.899612, z=0.001606)","Location(x=-112.162216, y=-60.029076, z=0.000000)",8.115397691726685,93,1,1,10.584265056241934,0.11579950637479759,9.062550698639825,17.46240386264301,0
184,-13.204871787101132,"Location(x=-109.074158, y=-39.397728, z=0.001763)","Location(x=-110.152756, y=-39.415169, z=0.000000)",12.088467597961426,146,1,2,13.949738662204306,0.054264365280716056,18.780660002026707,25.58441718594846,0
185,-21.33106188649418,"Location(x=-113.106499, y=-60.421944, z=0.001740)","Location(x=-112.212166, y=-60.467335, z=0.000000)",8.462031364440918,102,1,1,9.110290510087825,0.12268085855643171,8.549950966407778,19.972742386586276,0
186,-11.963605505734442,"Location(x=-109.266502, y=-42.299911, z=0.001772)","Location(x=-110.237007, y=-42.278347, z=0.000000)",10.63216781616211,129,1,1,13.373748106125213,0.06459988290075985,15.86699999216944,20.843091881410906,0
187,-20.341770692290634,"Location(x=-113.202713, y=-62.439842, z=0.001750)","Location(x=-112.399330, y=-62.445889, z=0.000000)",6.3972837924957275,76,1,1,9.401380591276354,0.1648778403481625,6.56018996948842,18.62914470861656,0
188,-9.62871710345052,"Location(x=-109.201950, y=-39.309059, z=0.001852)","Location(x=-110.151329, y=-39.331379, z=0.000000)",11.72340440750122,141,1,1,14.490824528706588,0.05416676489514468,18.854865801986307,20.896768872727172,0
189,-43.706973188181074,"Location(x=-111.625084, y=12.005527, z=0.001812)","Location(x=-110.488350, y=11.978665, z=0.000000)",31.85618567466736,371,1,10,23.678748212444905,0.012391374892777784,81.2210041754879,35.62769540974385,0
190,-16.741450781878466,"Location(x=-109.474823, y=-46.591297, z=0.001823)","Location(x=-110.489197, y=-46.530262, z=0.000000)",8.726577281951904,99,1,2,12.717987393345368,0.0890628923334155,11.619545491877943,21.334362141215024,0
191,-22.70291417726805,"Location(x=-109.979279, y=-50.398857, z=0.001779)","Location(x=-110.842720, y=-50.320415, z=0.000000)",8.924128532409668,101,1,1,8.417987261952582,0.13499935832538656,7.813082293432672,19.76286332542004,0
192,-16.42029520067632,"Location(x=-109.025650, y=-31.790283, z=0.001785)","Location(x=-110.164330, y=-31.830587, z=0.000000)",16.134965896606445,167,1,2,17.088891051218255,0.03844046048710509,26.33617122040596,28.68435308509544,0
193,-13.890503894084366,"Location(x=-109.113808, y=-30.308475, z=0.001823)","Location(x=-110.175293, y=-30.348324, z=0.000000)",17.478829622268677,182,1,2,16.55600064992246,0.036378647813387864,27.812487312825397,31.082562059720207,0
194,-14.348233082906683,"Location(x=-109.200592, y=-41.020744, z=0.001773)","Location(x=-110.191429, y=-41.017151, z=0.000000)",13.991299629211426,141,1,2,13.185027937783545,0.059636208362006296,17.147072842810303,22.790494199589272,0
195,-22.392745634729305,"Location(x=-113.245255, y=-63.590633, z=0.001620)","Location(x=-112.490265, y=-63.614620, z=0.000000)",6.187515497207642,70,1,1,8.416534572451036,0.19986752522298531,5.403037866344675,16.788594026947326,0
196,-15.451318508349248,"Location(x=-109.282921, y=-39.823284, z=0.001796)","Location(x=-110.160919, y=-39.840137, z=0.000000)",14.57584261894226,170,1,1,11.71509583225966,0.05583796147516425,18.356757010391448,21.084236060413257,0
197,-17.77209242512517,"Location(x=-113.021133, y=-58.969883, z=0.001755)","Location(x=-112.042862, y=-59.077015, z=0.000000)",8.492008924484253,99,1,1,11.005804195934175,0.10483323624665836,9.993760877026943,23.62242671418367,0
198,-12.75489594173613,"Location(x=-109.214447, y=-23.460718, z=0.001763)","Location(x=-110.225937, y=-23.500278, z=0.000000)",19.704947233200073,230,1,2,16.31329341123169,0.029170749703007145,34.6579177157837,26.438503214929362,0
199,-9.232131134457235,"Location(x=-109.234070, y=-40.838055, z=0.001799)","Location(x=-110.186043, y=-40.838181, z=0.000000)",10.70113229751587,128,1,1,14.685724683381238,0.05906403260723009,17.333744871342788,24.834093658388955,0
200,-12.268829400846974,"Location(x=-109.107124, y=-41.299999, z=0.001860)","Location(x=-110.200142, y=-41.289524, z=0.000000)",10.38494062423706,126,1,2,14.534714081833139,0.06055778292791311,16.89601492410293,22.635997689067977,0
201,-18.23186777759835,"Location(x=-112.946587, y=-59.030193, z=0.001781)","Location(x=-112.049583, y=-59.127594, z=0.000000)",8.42204236984253,101,1,1,10.66111856978235,0.10545635960630789,9.922992309060646,18.558715472173045,0
202,-12.291430264790174,"Location(x=-109.175117, y=-39.474449, z=0.001793)","Location(x=-110.154152, y=-39.493546, z=0.000000)",13.146474599838257,154,1,2,13.14828881971231,0.05462513734590507,18.682674753392348,20.517254477588956,0
203,-18.128526884210608,"Location(x=-109.156525, y=-38.726669, z=0.001824)","Location(x=-110.143478, y=-38.788338, z=0.000000)",13.627673387527466,159,1,4,13.253728277415734,0.0524895276315067,19.451018809369998,21.826433266051826,0
204,-17.272044342874374,"Location(x=-109.648697, y=-47.844624, z=0.001688)","Location(x=-110.593704, y=-47.795879, z=0.000000)",8.640456914901733,99,1,1,11.353345416871518,0.10020781653506056,10.361199451959692,21.143407069169598,0
205,-10.548598705349342,"Location(x=-109.233902, y=-40.771423, z=0.001778)","Location(x=-110.184135, y=-40.772560, z=0.000000)",11.860374927520752,134,1,1,14.073876977159756,0.058684920476044955,17.40109782665968,23.854969659323014,0
206,-22.58070019815863,"Location(x=-109.768661, y=-48.222733, z=0.001847)","Location(x=-110.627777, y=-48.176476, z=0.000000)",11.718946695327759,131,1,1,8.261461715856475,0.1049484428623441,9.969896414433606,18.507727296174178,0
207,-20.346163184270004,"Location(x=-109.698700, y=-49.215656, z=0.001906)","Location(x=-110.719528, y=-49.139870, z=0.000000)",8.657592058181763,89,1,2,10.990924367728557,0.11606774747723346,9.011961457727011,18.251542098098998,0
208,-22.80957172415262,"Location(x=-109.930107, y=-50.378845, z=0.001730)","Location(x=-110.840088, y=-50.296368, z=0.000000)",9.280174970626831,101,1,1,8.415615806808102,0.1351633951504933,7.828399930120213,15.786106738541102,0
209,-11.423021677142385,"Location(x=-109.186630, y=-36.672615, z=0.001855)","Location(x=-110.133560, y=-36.701233, z=0.000000)",11.76594066619873,142,1,1,16.393190260850236,0.047385548816533944,21.472928759176284,24.11069390524653,0
210,-20.942282259057368,"Location(x=-113.145332, y=-60.901894, z=0.001853)","Location(x=-112.264542, y=-60.959904, z=0.000000)",8.110125541687012,94,1,1,9.332933197056382,0.13025741007192781,8.073466032452416,18.423711750489453,0
211,-22.564324353240018,"Location(x=-109.569489, y=-47.560074, z=0.001864)","Location(x=-110.568939, y=-47.510406, z=0.000000)",10.25400710105896,120,1,2,9.651894920055103,0.0977373550219947,10.665354174707318,18.408605854133278,0
212,-15.762381885320949,"Location(x=-109.185265, y=-24.063698, z=0.001806)","Location(x=-110.221481, y=-24.103405, z=0.000000)",18.153419733047485,214,1,2,17.227473176812484,0.02970822962456798,34.0497865282814,27.843941911121064,0
213,-22.33222131455557,"Location(x=-109.930817, y=-50.662918, z=0.001734)","Location(x=-110.873802, y=-50.601532, z=0.000000)",8.653868436813354,94,1,1,8.751455791513612,0.14049393513822464,7.56469111784827,17.411117093674104,0
214,-20.199161341442323,"Location(x=-111.345390, y=-19.525917, z=0.001781)","Location(x=-110.255135, y=-19.553028, z=0.000000)",21.001808643341064,215,1,2,19.39206288608121,0.02625410076293822,38.609389544668375,31.33263064474405,0
215,-14.91203117257226,"Location(x=-109.545860, y=-46.187874, z=0.001779)","Location(x=-110.459610, y=-46.138805, z=0.000000)",10.2912278175354,105,1,1,12.393606941802148,0.08617927572030754,11.989266966469586,20.68723402533087,0
216,-19.496151868158318,"Location(x=-113.178093, y=-61.561428, z=0.001695)","Location(x=-112.329941, y=-61.635311, z=0.000000)",7.878828048706055,80,1,1,10.069213416776673,0.1424482744536051,7.410894664586522,18.0706231173462,0
217,-9.357112440993415,"Location(x=-112.293106, y=-54.436821, z=0.001875)","Location(x=-111.383369, y=-54.573467, z=0.000000)",10.468574523925781,107,1,1,14.730314204543898,0.07067810110076218,14.510250205988996,25.723965577528386,0
218,-22.505754771847133,"Location(x=-113.062012, y=-61.116802, z=0.001855)","Location(x=-112.285706, y=-61.170261, z=0.000000)",10.118990421295166,103,1,1,8.294873693756674,0.13415229518881294,7.853894340747502,18.232002055258487,0
219,-21.336726153961447,"Location(x=-113.185730, y=-60.939095, z=0.001823)","Location(x=-112.268829, y=-61.001934, z=0.000000)",9.357930898666382,95,1,1,9.199275900467926,0.1306553963095651,8.034872090240242,19.178053171217336,0
220,-15.400154023594943,"Location(x=-112.641922, y=-56.161522, z=0.001761)","Location(x=-111.636002, y=-56.300404, z=0.000000)",11.072546243667603,112,1,1,12.378747029908649,0.0803919866916153,12.789189937553601,24.242569516231402,0
221,-12.914335027221133,"Location(x=-109.249001, y=-42.641167, z=0.001870)","Location(x=-110.251381, y=-42.613747, z=0.000000)",11.944876909255981,120,1,2,14.018539867601307,0.06598903099469362,15.509417562745512,21.56928793381802,0
222,-17.85371052790715,"Location(x=-109.520760, y=-46.640476, z=0.001844)","Location(x=-110.493141, y=-46.581257, z=0.000000)",10.45798659324646,114,1,1,10.988613673481808,0.08965732909822342,11.543184999609366,18.60886889707461,0
223,-11.339670539516234,"Location(x=-109.173500, y=-33.158432, z=0.001873)","Location(x=-110.154213, y=-33.197800, z=0.000000)",13.647024393081665,165,1,1,16.3744727561739,0.04060705010552505,24.982382902642712,27.951961219853306,0
224,-12.622357554731316,"Location(x=-109.233383, y=-16.795944, z=0.001829)","Location(x=-110.275230, y=-16.835693, z=0.000000)",22.426170825958252,271,1,2,16.49125049259971,0.0244765702159967,41.304933194303885,23.70854743961394,0
225,-15.972996213904038,"Location(x=-109.872215, y=-49.280445, z=0.001711)","Location(x=-110.727425, y=-49.219135, z=0.000000)",6.764301538467407,82,1,1,11.845727263614046,0.1174128094526032,8.919597063213587,21.59792196384386,0
226,-13.63428499460782,"Location(x=-109.086670, y=-39.827965, z=0.001868)","Location(x=-110.160896, y=-39.839294, z=0.000000)",11.943359851837158,145,1,2,13.728911829473923,0.055625399676687365,18.371500248787925,22.7544197412171,0
227,-20.66851655670402,"Location(x=-113.198624, y=-61.539307, z=0.001754)","Location(x=-112.328072, y=-61.614868, z=0.000000)",7.055582523345947,85,1,1,9.522815347578112,0.1415188976288669,7.443858144019032,19.88169562843479,0
228,-20.815282008393364,"Location(x=-109.784653, y=-48.653713, z=0.001846)","Location(x=-110.667046, y=-48.599010, z=0.000000)",9.41464900970459,111,1,1,9.357938715561044,0.10949550037760905,9.56197757771588,18.48879482309117,0
229,-17.50956929084671,"Location(x=-112.825996, y=-57.584530, z=0.001717)","Location(x=-111.840157, y=-57.663784, z=0.000000)",9.548203229904175,110,1,1,11.207571129828654,0.09104661948712467,11.355487123506464,21.892141713327714,0
230,-25.208997756941663,"Location(x=-113.203796, y=-62.972401, z=0.001690)","Location(x=-112.442131, y=-62.978142, z=0.000000)",8.468544244766235,95,1,1,6.885382556319528,0.17951007850452294,6.0208019066776615,14.502090189975657,0
231,-12.549962120792664,"Location(x=-109.118172, y=-34.272400, z=0.001759)","Location(x=-110.145981, y=-34.311966, z=0.000000)",15.581172227859497,163,1,2,15.872398112044321,0.042510640286074174,23.860229656238516,26.91348319775655,0
232,-38.72974450902839,"Location(x=-109.667274, y=23.840672, z=0.001938)","Location(x=-110.574059, y=23.810503, z=0.000000)",38.052913427352905,389,1,9,22.82077316310036,0.012268676300672812,82.04888968143496,34.338690126744595,0
233,-13.461206338873016,"Location(x=-109.093552, y=-38.685257, z=0.001891)","Location(x=-110.142334, y=-38.692043, z=0.000000)",14.137263774871826,154,1,2,13.700873806087545,0.05242320369568001,19.480140597792342,19.167396053096518,0
234,-11.515929142494075,"Location(x=-109.267914, y=-42.440174, z=0.001854)","Location(x=-110.242813, y=-42.416447, z=0.000000)",10.458758115768433,125,1,1,13.674380018987353,0.06497215519690698,15.743906038289424,25.726223214489345,0
235,-8.615335493278524,"Location(x=-109.234711, y=-37.068115, z=0.001813)","Location(x=-110.133392, y=-37.093033, z=0.000000)",12.769627809524536,154,1,1,14.835555509317997,0.048337082746118885,21.089856111444533,21.948456554698602,0
236,-22.18990960807136,"Location(x=-113.143776, y=-60.471062, z=0.001618)","Location(x=-112.218071, y=-60.521141, z=0.000000)",8.734434366226196,106,1,1,8.722975512585215,0.12361471008589826,8.512113944190787,17.619631098637768,0
237,-13.3849946793223,"Location(x=-109.261406, y=-40.254559, z=0.001902)","Location(x=-110.170578, y=-40.264305, z=0.000000)",11.011169195175171,133,1,3,14.58786870576542,0.05703202885832395,17.905389478430152,23.100418672889823,0
238,-16.974975558668856,"Location(x=-109.118912, y=-25.119465, z=0.001835)","Location(x=-110.213669, y=-25.159517, z=0.000000)",18.450366735458374,219,1,4,16.252453189825964,0.030683205579096807,32.98149789485615,23.42351347360134,0
239,-20.312422204602466,"Location(x=-113.158241, y=-60.961357, z=0.001773)","Location(x=-112.270851, y=-61.021793, z=0.000000)",7.711536407470703,90,1,1,9.6614841359067,0.13131797418302885,7.999306796700694,19.60190225750928,0
