episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,waypoint_similarity,total_distance,max_speed
243,-42.47553769254686,"Location(x=-113.249237, y=-62.624851, z=0.001280)","Location(x=-112.414612, y=-62.634796, z=0.000000)",5.079141855239868,153,1,1,4.630096865000057,0.16946758014163987,6.532947200583294,11.200486409607635
244,-12.983222239835403,"Location(x=-111.135498, y=-27.365358, z=0.000942)","Location(x=-110.197144, y=-27.393360, z=0.000000)",6.5305962562561035,197,1,3,16.97673308524617,0.033038172704467524,30.831364866811782,33.990222861745366
245,-44.1456507448781,"Location(x=-113.263535, y=-63.988762, z=-0.000194)","Location(x=-112.516548, y=-64.037636, z=0.000000)",5.866671800613403,177,1,1,3.1851009222570905,0.2192885005053291,5.1955610900186,10.32975776935207
246,-19.007845231454148,"Location(x=-111.218903, y=-32.025875, z=0.001160)","Location(x=-110.162682, y=-32.053173, z=0.000000)",9.499230861663818,287,1,2,9.877962485140932,0.03909222094720152,26.178626851644367,23.79099205838194
247,-20.25377206772244,"Location(x=-111.167206, y=-31.293854, z=-0.000018)","Location(x=-110.168091, y=-31.321489, z=0.000000)",9.393756866455078,284,1,1,10.264183882546066,0.03802871811137639,26.912659826106392,22.40181229729469
248,-13.118394783744574,"Location(x=-111.268456, y=-41.481216, z=0.001643)","Location(x=-110.208282, y=-41.527985, z=0.000000)",7.149060249328613,216,1,2,8.381404350935075,0.0618988650568068,16.688453091075644,26.443664557456458
249,-31.69510207138436,"Location(x=-111.651886, y=-48.380619, z=0.001632)","Location(x=-110.658134, y=-48.504589, z=0.000000)",5.603731870651245,169,1,1,6.268188853305431,0.10898943245054613,9.765937385847792,17.02885141675213
250,-26.852937913235312,"Location(x=-111.581993, y=-46.560005, z=0.000814)","Location(x=-110.503868, y=-46.718407, z=0.000000)",5.472215414047241,165,1,2,7.61405111690101,0.09073622158424062,11.582178353099152,19.144801005966997
251,-31.7644394384644,"Location(x=-111.717613, y=-49.482265, z=0.000763)","Location(x=-110.764725, y=-49.586365, z=0.000000)",5.040957450866699,152,1,1,6.1957755090331865,0.1240362008016307,8.678421625576448,16.619606009282993
252,-29.07931484126815,"Location(x=-111.736443, y=-49.623055, z=0.000725)","Location(x=-110.779160, y=-49.725506, z=0.000000)",4.448573350906372,134,1,1,6.893214855048832,0.1259104952191127,8.509801371023059,18.21763429596339
253,-37.89507982959914,"Location(x=-113.180504, y=-62.985737, z=0.001584)","Location(x=-112.443054, y=-62.989792, z=0.000000)",4.250268459320068,128,1,1,5.233947644448562,0.1800674523552255,6.16793483751826,14.249277526324315
254,-23.589910181221125,"Location(x=-111.525482, y=-45.833904, z=0.001711)","Location(x=-110.442955, y=-45.910561, z=0.000000)",6.0658674240112305,183,1,2,7.289125397468838,0.08502328997959092,12.289477745071054,21.1105996307722
255,-35.02302411774523,"Location(x=-113.217300, y=-63.090599, z=-0.000084)","Location(x=-112.451660, y=-63.098198, z=0.000000)",5.048678159713745,152,1,1,4.333146761287381,0.1825677403689376,6.063144483137876,14.907371714423363
256,-24.982667074208365,"Location(x=-113.265671, y=-63.116909, z=-0.000220)","Location(x=-112.454041, y=-63.128464, z=0.000000)",3.3272182941436768,100,1,1,6.575004643153805,0.18198392377672823,6.044725800631568,19.94738263612682
257,-6.397302618884885,"Location(x=-111.441765, y=-44.457611, z=0.000677)","Location(x=-110.353096, y=-44.554615, z=0.000000)",6.823143005371094,206,1,2,7.21606627087929,0.07560607714356782,13.673550103092566,30.61520620194529
258,-30.418365690923295,"Location(x=-113.232788, y=-63.032654, z=-0.000228)","Location(x=-112.447121, y=-63.040874, z=0.000000)",4.019123792648315,121,1,1,5.507844758016384,0.18042771971385618,6.12577298656106,17.21391448475294
259,-20.816455003340632,"Location(x=-113.209923, y=-63.853588, z=-0.001601)","Location(x=-112.508049, y=-63.889278, z=0.000000)",5.6863181591033936,145,1,1,4.006427113960157,0.20917024672407897,5.31805700995028,21.997873983968624
260,-22.65838019640157,"Location(x=-111.624359, y=-47.984413, z=-0.000369)","Location(x=-110.622185, y=-48.114941, z=0.000000)",6.195286273956299,187,1,1,5.89805324204762,0.1045827247166063,10.159335632342845,21.451495676486136
261,-5.677865554996414,"Location(x=-111.266121, y=-40.937244, z=0.000253)","Location(x=-110.190674, y=-40.992306, z=0.000000)",6.790822744369507,205,1,2,9.144823219784712,0.05971906095402483,17.268266011495143,30.261986693710604
262,-25.483968123698304,"Location(x=-111.350449, y=-43.066849, z=0.001686)","Location(x=-110.277931, y=-43.183060, z=0.000000)",6.06674599647522,183,1,2,8.94526868067165,0.06886160199781885,15.098594917915761,21.385252806862926
263,-25.285656025027198,"Location(x=-113.213310, y=-62.958885, z=0.000661)","Location(x=-112.441101, y=-62.965298, z=0.000000)",3.5893900394439697,108,1,1,6.24541172976538,0.17678514623674454,6.191525259055197,19.783568816413343
264,-28.708193193080575,"Location(x=-113.163300, y=-63.318840, z=-0.000112)","Location(x=-112.469353, y=-63.326672, z=0.000000)",4.545663356781006,137,1,1,4.640097003594378,0.18963574956046556,5.843398693017662,18.282792573828086
265,-30.39680896078955,"Location(x=-113.244492, y=-62.753857, z=-0.000333)","Location(x=-112.424927, y=-62.763206, z=0.000000)",4.7765586376190186,144,1,1,4.842503101947965,0.17125244679411886,6.413769017672166,17.24294803676015
266,-31.236689575504638,"Location(x=-111.577408, y=-46.821262, z=0.001320)","Location(x=-110.524254, y=-46.973511, z=0.000000)",5.800994157791138,175,1,2,7.016331589162736,0.093199257790618,11.324404599377885,18.218371072387903
267,-45.16927409378908,"Location(x=-113.249878, y=-63.624836, z=0.000534)","Location(x=-112.492744, y=-63.650795, z=0.000000)",6.926294565200806,209,1,1,2.8748492614453265,0.203781666848428,5.552461479092017,9.822801815343244
268,-18.310123416620335,"Location(x=-111.427628, y=-42.569336, z=0.000559)","Location(x=-110.250931, y=-42.603542, z=0.000000)",5.702850341796875,172,1,2,9.81696778063972,0.0664655706529703,15.569003949407488,23.50852840654477
269,-45.57539839995148,"Location(x=-113.257057, y=-63.524120, z=0.001015)","Location(x=-112.485466, y=-63.546120, z=0.000000)",6.460213899612427,195,1,1,3.135094914685659,0.20069534706697356,5.645149086252786,9.620563613376081
270,-29.12578195438952,"Location(x=-113.276619, y=-63.881718, z=-0.000682)","Location(x=-112.510139, y=-63.924519, z=0.000000)",4.751279354095459,143,1,1,4.033718463298227,0.21314541097163958,5.3033942964393646,18.27495525903318
271,-38.13342413690436,"Location(x=-113.251335, y=-63.281952, z=0.000080)","Location(x=-112.466995, y=-63.295544, z=0.000000)",4.748445987701416,143,1,1,4.459981964792057,0.1897916146386664,5.8809582917019725,13.353252443690586
272,-31.65550606253383,"Location(x=-111.516075, y=-46.071514, z=-0.000090)","Location(x=-110.459923, y=-46.143116, z=0.000000)",6.428778648376465,194,1,2,6.73512564136187,0.08710717042075505,12.05039833765477,16.720725079014894
273,-31.90589232052566,"Location(x=-113.206520, y=-62.595184, z=-0.000497)","Location(x=-112.411964, y=-62.601952, z=0.000000)",3.7249269485473633,112,1,1,6.360225486866676,0.17039990238632022,6.558940771501511,16.445303588053065
274,-21.966189818242377,"Location(x=-113.224205, y=-62.973312, z=-0.001332)","Location(x=-112.442322, y=-62.980579, z=0.000000)",4.482841730117798,135,1,1,4.994768113162176,0.17815547289644934,6.184763273515273,21.435475003801038
275,-43.51944278000404,"Location(x=-113.251030, y=-62.973347, z=0.001026)","Location(x=-112.442474, y=-62.982613, z=0.000000)",7.022944927215576,212,1,1,3.1679531512148738,0.17974372327074023,6.195418038871139,10.666472867659857
276,-23.491588365481512,"Location(x=-111.740349, y=-49.806961, z=0.000283)","Location(x=-110.798050, y=-49.905323, z=0.000000)",4.217571496963501,127,1,1,7.1369419726157854,0.12916580259249583,8.327175909187645,20.767003756569697
277,-44.431900262864886,"Location(x=-113.270538, y=-63.894566, z=0.000635)","Location(x=-112.510910, y=-63.937740, z=0.000000)",5.999895095825195,181,1,1,3.1791664119579206,0.2153696195850364,5.29033013060689,10.190150987365099
278,-36.48856700082942,"Location(x=-113.228584, y=-63.499321, z=-0.000201)","Location(x=-112.483467, y=-63.518120, z=0.000000)",4.908190011978149,148,1,1,4.174599171655218,0.1988100305128252,5.678423606557772,14.154943787384079
279,-36.11041995580163,"Location(x=-113.189613, y=-61.706196, z=0.000478)","Location(x=-112.343346, y=-61.784100, z=0.000000)",6.691489219665527,202,1,1,3.992967597979314,0.14653494330960906,7.439114049309865,14.391824685533098
280,-23.498450395650938,"Location(x=-111.530457, y=-46.476215, z=0.001014)","Location(x=-110.490021, y=-46.540955, z=0.000000)",6.956496238708496,210,1,1,6.03470354855444,0.090131368714053,11.669602498179302,21.380027449421622
281,-21.549997377383562,"Location(x=-111.181267, y=-37.398540, z=0.000731)","Location(x=-110.133842, y=-37.408825, z=0.000000)",7.9471375942230225,240,1,1,9.38387454784035,0.04961214712529163,20.783682480454445,21.761679026543863
282,-17.99059574208561,"Location(x=-111.678955, y=-48.525452, z=0.000723)","Location(x=-110.671761, y=-48.648563, z=0.000000)",5.572567462921143,168,1,1,6.201424120525664,0.11009141120893969,9.587162862997502,23.543240438212226
283,-30.27445862762032,"Location(x=-113.269638, y=-63.440403, z=0.000026)","Location(x=-112.479286, y=-63.460155, z=0.000000)",4.912275314331055,148,1,1,4.218179936083171,0.1942832233933952,5.735713395988569,17.28973037862253
284,-21.687448704285526,"Location(x=-111.769783, y=-50.013176, z=0.001175)","Location(x=-110.819809, y=-50.109230, z=0.000000)",4.21957802772522,127,1,1,6.965366219579585,0.13261208969849284,8.128725468704943,21.65477503104222
285,-30.36930945338597,"Location(x=-113.241928, y=-64.346207, z=-0.000984)","Location(x=-112.529884, y=-64.308167, z=0.000000)",3.987116575241089,120,1,1,4.390362988190394,0.23441375794204716,4.831750235753134,17.209507788497188
286,-34.51330985502078,"Location(x=-111.776123, y=-49.859589, z=0.000907)","Location(x=-110.803848, y=-49.959969, z=0.000000)",4.7136194705963135,142,1,1,6.327425647545368,0.13088739072110156,8.275473273475654,15.316821632944675
287,-30.021366421513545,"Location(x=-113.253609, y=-64.264137, z=-0.001055)","Location(x=-112.525879, y=-64.220779, z=0.000000)",3.9551291465759277,119,1,1,4.508866114638914,0.23449794935033066,4.9275501146912575,17.40220517290596
288,-43.18235374614928,"Location(x=-113.242279, y=-63.473965, z=0.000604)","Location(x=-112.481651, y=-63.492844, z=0.000000)",5.471977710723877,165,1,1,3.742562771597613,0.197202780276953,5.69145027641207,11.247868735765161
289,-49.21652766965571,"Location(x=-113.283096, y=-63.354816, z=0.000695)","Location(x=-112.472832, y=-63.372803, z=0.000000)",5.506200551986694,166,1,1,3.781182498445043,0.1936106631575857,5.807869730750099,9.332658290863037
290,-39.73999503149688,"Location(x=-111.458923, y=-45.745453, z=0.002315)","Location(x=-110.436462, y=-45.819767, z=0.000000)",6.365158319473267,192,1,1,6.999012043726158,0.08510035277494007,12.411130100721493,17.39496141920831
291,-41.09321429624498,"Location(x=-113.260010, y=-63.555332, z=0.001205)","Location(x=-112.487778, y=-63.578888, z=0.000000)",4.317944526672363,130,1,1,4.685475526084318,0.2000161928478007,5.611866355407983,11.869799534952909
292,-25.832809188137688,"Location(x=-111.486748, y=-46.946140, z=0.000942)","Location(x=-110.533516, y=-47.087257, z=0.000000)",4.086705684661865,123,1,1,9.89751154122076,0.09482955434366648,11.204641406657174,19.959361532718013
293,-18.428824400665654,"Location(x=-111.400337, y=-42.322464, z=0.000236)","Location(x=-110.240417, y=-42.359798, z=0.000000)",5.6708362102508545,171,1,2,10.039653467978313,0.06549053299863644,15.828894960228354,23.377515689607495
294,-42.535651679267495,"Location(x=-113.264374, y=-63.520805, z=-0.000843)","Location(x=-112.485260, y=-63.543236, z=0.000000)",4.54930567741394,137,1,1,4.470756153272803,0.19936282484839996,5.648675492266193,11.147663481471174
295,-12.910034786109186,"Location(x=-111.201210, y=-30.101128, z=0.000932)","Location(x=-110.176918, y=-30.128616, z=0.000000)",6.09999680519104,184,1,5,16.53799445592776,0.03625626881947998,28.06924390583299,33.903520265838324
296,-29.361746166793434,"Location(x=-111.588043, y=-46.966702, z=0.000527)","Location(x=-110.535927, y=-47.116722, z=0.000000)",5.703817367553711,172,1,2,7.035323672621701,0.094430805014739,11.16261013248004,18.09826156763169
297,-30.833125693078962,"Location(x=-113.262413, y=-63.877968, z=-0.001588)","Location(x=-112.509842, y=-63.919399, z=0.000000)",5.504914999008179,166,1,1,3.4773975153080112,0.21148908378449205,5.298238844261505,17.003742476185245
298,-45.01659632234328,"Location(x=-113.248955, y=-63.465099, z=0.001315)","Location(x=-112.481026, y=-63.484158, z=0.000000)",4.514206647872925,136,1,1,4.543063948416388,0.19730777489004017,5.7036293835844845,10.028589334731466
299,-35.17123546800174,"Location(x=-113.193428, y=-63.119843, z=-0.000344)","Location(x=-112.453850, y=-63.125999, z=0.000000)",5.669031858444214,171,1,1,3.8432046348808093,0.18334180900822125,6.043430554214865,14.826563992768628
301,-5.776410126673937,"Location(x=-111.373016, y=-44.960106, z=-0.000469)","Location(x=-110.383728, y=-45.043823, z=0.000000)",5.480608940124512,164,1,1,8.690165546790631,0.07862707919663355,13.14004416600801,29.657297488970023
302,-21.742465971449995,"Location(x=-111.593521, y=-47.118847, z=-0.000584)","Location(x=-110.548302, y=-47.266006, z=0.000000)",5.108863353729248,154,1,2,7.761233216673494,0.09545763775655851,11.013632549438626,21.684801262236505
303,-28.27577750008357,"Location(x=-111.587418, y=-48.329746, z=0.001390)","Location(x=-110.652924, y=-48.448936, z=0.000000)",5.304986238479614,160,1,1,6.670153264849127,0.1084621548023264,9.828400283353403,18.362335261615964
304,-19.685553712355286,"Location(x=-111.766296, y=-49.338562, z=0.000818)","Location(x=-110.750801, y=-49.450588, z=0.000000)",4.4494709968566895,134,1,1,7.142487201318333,0.12114743482574489,8.792415549047291,22.695325212747772
305,-28.71159910461142,"Location(x=-113.247650, y=-62.522373, z=-0.000050)","Location(x=-112.406319, y=-62.532078, z=0.000000)",5.177854776382446,156,1,1,4.619487643260174,0.1645180960726044,6.632372407475486,18.165952044874135
306,-38.76524141780232,"Location(x=-113.251953, y=-64.156303, z=0.000558)","Location(x=-112.521759, y=-64.136948, z=0.000000)",4.877564191818237,147,1,1,3.724219399518058,0.2303557401073091,5.034379561664537,12.998726959520308
307,-19.62869577751067,"Location(x=-111.452507, y=-46.184731, z=-0.000574)","Location(x=-110.467903, y=-46.250359, z=0.000000)",6.592904806137085,199,1,1,6.526663668098623,0.08758500460825536,11.971888884203508,22.711367251573282
308,-29.73354632833675,"Location(x=-113.249931, y=-63.179932, z=-0.000121)","Location(x=-112.458954, y=-63.191269, z=0.000000)",3.9499897956848145,119,1,1,5.4722667219155445,0.18515681318966534,5.982905510114506,17.655816853758633
309,-28.630503874213687,"Location(x=-111.625290, y=-48.079090, z=0.001552)","Location(x=-110.630608, y=-48.207535, z=0.000000)",6.758573532104492,204,1,1,5.358431629574021,0.10576427430413914,10.060027866740711,18.361643750872574
310,-38.68316705299457,"Location(x=-113.247177, y=-63.046089, z=0.000020)","Location(x=-112.448280, y=-63.055492, z=0.000000)",4.67825984954834,141,1,1,4.708024708883382,0.182135273389828,6.113609433406964,13.081768726639648
311,-28.263650756568772,"Location(x=-111.645279, y=-49.215965, z=0.001398)","Location(x=-110.737534, y=-49.319752, z=0.000000)",4.087981939315796,123,1,1,7.8849669052557845,0.11992158533591554,8.924202750669792,18.35590064920324
312,-20.026952746741088,"Location(x=-111.407715, y=-45.397453, z=0.000983)","Location(x=-110.412407, y=-45.475185, z=0.000000)",4.8116161823272705,145,1,1,9.527902276132343,0.08203155619640203,12.73501694155857,22.514783549321603
313,-21.531136385573134,"Location(x=-111.582535, y=-47.670662, z=0.000690)","Location(x=-110.594452, y=-47.804447, z=0.000000)",4.583364725112915,138,1,1,8.234530792206886,0.10134644189364984,10.467983916867524,21.750018890518692
314,-33.41133552867729,"Location(x=-113.230408, y=-63.702114, z=-0.001786)","Location(x=-112.498055, y=-63.730495, z=0.000000)",4.648524284362793,140,1,1,4.238577521100935,0.2044376203994732,5.4648850141093135,15.703532853819352
315,-28.554603591587302,"Location(x=-113.220566, y=-63.468987, z=0.000331)","Location(x=-112.481163, y=-63.486004, z=0.000000)",3.228827953338623,97,1,1,6.396679608926004,0.1962125930480427,5.698003671597689,18.2913419693235
316,-28.908752149760012,"Location(x=-111.661446, y=-47.822929, z=0.001179)","Location(x=-110.608292, y=-47.960552, z=0.000000)",5.474607706069946,165,1,3,6.773525848668687,0.10304034899253418,10.302940666675568,18.336339459818447
317,-31.61117752662219,"Location(x=-111.720779, y=-49.167782, z=0.000510)","Location(x=-110.733498, y=-49.279675, z=0.000000)",4.648043632507324,140,1,1,6.943568413955193,0.11922091839600929,8.952039115596563,16.718022135871223
318,-42.08384398071566,"Location(x=-113.237640, y=-63.460907, z=0.000346)","Location(x=-112.480652, y=-63.478939, z=0.000000)",5.308926105499268,160,1,1,3.868470117573845,0.19714807302868287,5.704601059667766,11.364632831508528
319,-33.009803335911734,"Location(x=-111.696716, y=-47.958157, z=0.000341)","Location(x=-110.620468, y=-48.095959, z=0.000000)",6.066417694091797,183,1,2,6.024184253280616,0.10459738212465804,10.17030941392295,16.049608780158717
320,-24.71022432140449,"Location(x=-111.588341, y=-48.402626, z=0.001578)","Location(x=-110.659615, y=-48.520218, z=0.000000)",4.05147123336792,122,1,1,8.669748648651195,0.10908627435222952,9.74079033290036,20.470490222380956
321,-34.86488605182848,"Location(x=-113.246307, y=-64.453087, z=-0.000071)","Location(x=-112.534691, y=-64.422623, z=0.000000)",3.6259207725524902,109,1,1,4.725160415945552,0.24126229322471207,4.732253205263987,15.003647045148222
322,-27.643857607507407,"Location(x=-113.245987, y=-64.047508, z=-0.000993)","Location(x=-112.519806, y=-64.098900, z=0.000000)",4.4263999462127686,133,1,1,4.206522234495146,0.22145468802444992,5.138967190170661,18.573179495938643
323,-31.049006198396423,"Location(x=-113.261139, y=-62.883080, z=-0.001201)","Location(x=-112.435326, y=-62.893063, z=0.000000)",6.227934837341309,188,1,1,3.638946291922187,0.17539669506653804,6.280804840149358,16.915216521726304
324,-38.94368001349636,"Location(x=-113.247673, y=-63.217880, z=0.001033)","Location(x=-112.461937, y=-63.229763, z=0.000000)",4.683464288711548,141,1,1,4.57802391483651,0.1877509639117785,5.944613881176338,12.945010431627255
325,-29.949868181271455,"Location(x=-111.640739, y=-47.862854, z=0.001395)","Location(x=-110.611610, y=-47.997662, z=0.000000)",5.370349168777466,162,1,1,6.889687758371611,0.10313772634335949,10.280124231940135,18.574498434400578
326,-45.71318774834116,"Location(x=-113.255974, y=-63.699661, z=0.000824)","Location(x=-112.498024, y=-63.729912, z=0.000000)",5.379253149032593,162,1,1,3.6618187737999546,0.20677826427019888,5.4719065286335535,9.551337478466333
327,-35.404245118105166,"Location(x=-111.714691, y=-48.833431, z=0.002172)","Location(x=-110.701080, y=-48.952652, z=0.000000)",4.806863069534302,142,1,1,7.09092370594063,0.11490659482282735,9.28726946678944,17.245015453988966
328,-6.032979882302579,"Location(x=-111.307930, y=-38.906948, z=0.000153)","Location(x=-110.146149, y=-38.993805, z=0.000000)",7.527946472167969,203,1,2,10.286199307037458,0.05333218576531763,19.240509239258245,29.593902948159577
329,-38.68374751182132,"Location(x=-113.254715, y=-63.241474, z=0.000698)","Location(x=-112.463837, y=-63.254383, z=0.000000)",6.039084434509277,164,1,1,3.9157752471934,0.18802962832119421,5.920822674874216,13.084802272208679
330,-16.921387097311154,"Location(x=-111.370956, y=-44.561440, z=0.001328)","Location(x=-110.359047, y=-44.652298, z=0.000000)",5.876966953277588,177,1,1,8.340370384316927,0.07709895393124266,13.592464920133352,24.130529775359285
331,-39.90562448500114,"Location(x=-113.255028, y=-64.011528, z=-0.000136)","Location(x=-112.517822, y=-64.061241, z=0.000000)",4.2657246589660645,123,1,1,4.55372485371157,0.22318059837199142,5.1627576113678515,12.432305512495201
332,-43.18336116463275,"Location(x=-113.237595, y=-63.232136, z=0.000751)","Location(x=-112.463005, y=-63.243546, z=0.000000)",5.074180841445923,153,1,1,4.203674021330761,0.18884254497481734,5.926781844114885,10.820700469366425
333,-5.29463627781349,"Location(x=-111.337868, y=-38.984020, z=0.000492)","Location(x=-110.147247, y=-39.070557, z=0.000000)",8.3737211227417,253,1,2,8.22403394749943,0.05349877810714395,19.175740256207064,30.08048622091124
334,-16.991299217473617,"Location(x=-111.333824, y=-43.112663, z=0.000953)","Location(x=-110.280106, y=-43.227070, z=0.000000)",4.909203767776489,148,1,1,11.029797048408273,0.06902430253789434,15.041969590587541,24.149014252198
335,-28.88075986014824,"Location(x=-113.251953, y=-63.713993, z=-0.000434)","Location(x=-112.498985, y=-63.744705, z=0.000000)",4.2218053340911865,122,1,1,4.863672251297757,0.2039391716183634,5.453986229375005,17.981386145522194
336,-30.687224901338908,"Location(x=-113.242882, y=-63.907055, z=-0.001324)","Location(x=-112.511559, y=-63.948864, z=0.000000)",3.819096803665161,115,1,1,4.989982684247256,0.2173448272347342,5.2747285552322865,17.042667831818402
337,-33.96699400804222,"Location(x=-111.658493, y=-49.170605, z=0.001087)","Location(x=-110.733192, y=-49.276688, z=0.000000)",4.812119960784912,145,1,1,6.711144945783527,0.11960595905792022,8.971466136630625,15.512412893225486
338,-21.937334091705196,"Location(x=-111.694786, y=-48.996407, z=0.000099)","Location(x=-110.716560, y=-49.109959, z=0.000000)",5.777602672576904,174,1,1,5.702350711537838,0.11630235604181577,9.140995572088286,21.580775909250157
339,-17.076130997414754,"Location(x=-111.527374, y=-47.627312, z=0.000258)","Location(x=-110.590286, y=-47.756981, z=0.000000)",4.380810976028442,132,1,1,8.663979334967491,0.10058197058213414,10.519871651660651,23.965557262982472
340,-42.560721062938434,"Location(x=-111.688965, y=-49.339180, z=0.000619)","Location(x=-110.750137, y=-49.444057, z=0.000000)",5.308073997497559,160,1,1,5.962864168305986,0.12298320911494252,8.800494774943218,11.20671582953737
341,-8.038113137960957,"Location(x=-111.512741, y=-47.462254, z=-0.000669)","Location(x=-110.576141, y=-47.594284, z=0.000000)",5.37009859085083,162,1,1,7.183360319184823,0.09927832635002878,10.690940091852099,28.458029597799783
342,-16.535109761121593,"Location(x=-111.308952, y=-41.523697, z=0.000261)","Location(x=-110.209801, y=-41.570934, z=0.000000)",7.353886604309082,222,1,2,8.126264551484159,0.06212973330008845,16.63482127035968,24.30773234815005
343,-20.441414215007416,"Location(x=-111.613403, y=-47.536297, z=-0.000619)","Location(x=-110.583206, y=-47.675961, z=0.000000)",4.746333837509155,143,1,1,8.031096847636881,0.09953550570149157,10.57851636596024,22.328288559657075
344,-28.12545280949579,"Location(x=-111.424149, y=-44.966503, z=0.000894)","Location(x=-110.384331, y=-45.053177, z=0.000000)",8.142021179199219,246,1,1,5.813931316811597,0.07943078172643948,13.187422247137874,18.477751458479787
345,-42.6793364531009,"Location(x=-113.238617, y=-64.360817, z=0.000489)","Location(x=-112.530563, y=-64.323685, z=0.000000)",4.679175615310669,141,1,1,3.704164918783956,0.2390590779411691,4.815532342065126,11.044887451364453
346,-30.030660787656643,"Location(x=-113.260994, y=-64.199913, z=-0.001408)","Location(x=-112.522537, y=-64.152344, z=0.000000)",3.4555788040161133,104,1,1,5.214625525005938,0.22639319997420446,4.977192193735391,17.389791978689694
348,-23.353925736926865,"Location(x=-111.785789, y=-49.757893, z=0.001167)","Location(x=-110.793427, y=-49.861629, z=0.000000)",4.068133592605591,122,1,1,7.452323041225037,0.12881010979119534,8.366016785148531,20.83417422220301
349,-19.263908422485745,"Location(x=-111.521812, y=-45.464802, z=0.001247)","Location(x=-110.417419, y=-45.548145, z=0.000000)",5.865670204162598,177,1,4,7.7656328830097445,0.08235427048393855,12.66611130174715,23.13771176507138
350,-20.281475410489666,"Location(x=-111.542458, y=-46.085072, z=-0.000631)","Location(x=-110.461029, y=-46.157997, z=0.000000)",5.144396781921387,155,1,2,8.437897278486684,0.08701700727446486,12.048824196215719,22.41672532361409
351,-37.06670504620263,"Location(x=-113.264664, y=-64.161552, z=-0.000339)","Location(x=-112.521759, y=-64.136948, z=0.000000)",4.828906774520874,145,1,1,3.7095587262251857,0.22935317333850266,4.953423728700727,13.85646927169008
352,-28.95487180523866,"Location(x=-113.253822, y=-63.655712, z=0.000479)","Location(x=-112.494949, y=-63.683506, z=0.000000)",3.9508252143859863,119,1,1,5.047930647782222,0.20165993237413507,5.5181131972931325,18.225356839124522
353,-27.62152887992499,"Location(x=-113.253311, y=-63.280529, z=-0.000461)","Location(x=-112.466888, y=-63.294235, z=0.000000)",3.8814942836761475,114,1,1,5.619708135532707,0.18814887766346258,5.882359102135524,18.61681571622435
354,-28.190206649357904,"Location(x=-113.244324, y=-64.520386, z=-0.000455)","Location(x=-112.537453, y=-64.494553, z=0.000000)",3.3301148414611816,100,1,1,5.076233815940447,0.2458451402875292,4.657643665093929,18.492366453918393
355,-8.638351229562112,"Location(x=-111.422089, y=-44.392471, z=0.000566)","Location(x=-110.349159, y=-44.489464, z=0.000000)",6.263607025146484,189,1,2,7.910809551045546,0.07553317959327847,13.760795310372487,28.24736099703416
356,-8.294771953020357,"Location(x=-111.281021, y=-41.875404, z=0.000300)","Location(x=-110.222565, y=-41.916412, z=0.000000)",6.463346004486084,195,1,1,9.071952014193064,0.0635141729866655,16.293130023870617,28.401831544752955
357,-21.44584866715044,"Location(x=-111.628693, y=-47.841717, z=0.000631)","Location(x=-110.609665, y=-47.975887, z=0.000000)",5.110893726348877,154,1,1,7.246151049355325,0.10269791372446596,10.288421547506005,22.138650088646386
358,-31.98335904829494,"Location(x=-111.759087, y=-50.007584, z=0.000169)","Location(x=-110.819122, y=-50.102791, z=0.000000)",5.14681077003479,155,1,1,5.687078642018478,0.13305296660115407,8.12280336220283,16.502394152114906
359,-42.33881510376448,"Location(x=-113.248970, y=-64.316322, z=0.000577)","Location(x=-112.528458, y=-64.276436, z=0.000000)",4.4474992752075195,134,1,1,3.9458622600554527,0.2354922500503298,4.869710706232581,11.223960269122529
360,-37.544804939337325,"Location(x=-113.238007, y=-63.728870, z=0.000373)","Location(x=-112.499931, y=-63.759308, z=0.000000)",4.482947111129761,135,1,1,4.38929431723993,0.20652366390111895,5.447178894188255,13.636776693542767
361,-41.63590605977903,"Location(x=-113.218071, y=-63.464828, z=-0.000837)","Location(x=-112.480835, y=-63.481499, z=0.000000)",4.876785755157471,147,1,1,4.200258533996814,0.19656593924136537,5.699111103022005,11.588068885174971
362,-39.20530717302162,"Location(x=-113.269920, y=-64.097458, z=-0.000144)","Location(x=-112.521759, y=-64.136948, z=0.000000)",4.680689334869385,141,1,1,3.9119606296268685,0.22596222039442132,5.081025280931499,12.792281450118466
363,-28.852820486185326,"Location(x=-111.697617, y=-49.660770, z=0.000623)","Location(x=-110.782631, y=-49.758736, z=0.000000)",4.917400360107422,148,1,1,6.221548161920193,0.12650742932728865,8.47419958282262,18.15639510980953
364,-23.557980347382884,"Location(x=-111.660957, y=-47.730316, z=0.001979)","Location(x=-110.600227, y=-47.869995, z=0.000000)",4.72051477432251,142,1,2,7.948794287930316,0.1013791001007055,10.38918692432344,21.91035570155617
365,-28.624106941319546,"Location(x=-113.233139, y=-63.651192, z=0.000198)","Location(x=-112.494522, y=-63.677147, z=0.000000)",3.238734006881714,97,1,1,6.189604275973632,0.202395855512845,5.512624736817088,18.720588281547485
366,-34.39501644786035,"Location(x=-113.261406, y=-63.384441, z=-0.001036)","Location(x=-112.474983, y=-63.401680, z=0.000000)",4.111173629760742,123,1,1,5.1053673369906,0.19200582854730694,5.779707866488025,15.226702229033679
