episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
652,-4.8867757316290295,"Location(x=-113.155220, y=-60.943066, z=0.001042)","Location(x=-112.268929, y=-61.002850, z=0.000000)",4.895435571670532,91,1,1,9.74434304167004,187.55655106902122,21.408433142092097
653,-4.753772050208844,"Location(x=-113.098427, y=-62.919281, z=0.003917)","Location(x=-112.437256, y=-62.917137, z=0.000000)",4.2079689502716064,80,1,1,8.425520870845485,114.6220305711031,21.163783403645567
654,-5.01385787871401,"Location(x=-109.188866, y=-34.419460, z=0.000939)","Location(x=-110.144913, y=-34.458462, z=0.000000)",10.140836954116821,181,1,1,14.27528223685368,1573.845461204648,22.110357596677737
655,-5.056969211023716,"Location(x=-109.198769, y=-26.466427, z=0.001319)","Location(x=-110.203705, y=-26.505945, z=0.000000)",12.615264415740967,225,1,3,15.2249774327057,2751.6955720335245,22.12320162503532
656,-4.957094376166217,"Location(x=-111.425262, y=-47.421558, z=0.000170)","Location(x=-110.572029, y=-47.546421, z=0.000000)",5.821943998336792,105,1,1,11.096179527687143,310.22666023671627,21.759970087287684
657,-4.8279345218652026,"Location(x=-109.399887, y=-38.706596, z=0.000852)","Location(x=-110.142548, y=-38.711285, z=0.000000)",7.78408408164978,154,1,1,13.751454249283762,1020.2938120216131,20.895718441502506
658,-5.1129924383958265,"Location(x=-111.340721, y=-43.130363, z=0.000665)","Location(x=-110.280983, y=-43.244881, z=0.000000)",6.8475260734558105,129,1,2,12.617107870866374,600.7353867292404,20.486654080489732
659,-4.955673816175645,"Location(x=-109.965614, y=-50.492313, z=0.000681)","Location(x=-110.852585, y=-50.410309, z=0.000000)",4.833224534988403,90,1,1,9.44762815076669,178.7380383014679,21.672671426996786
660,-4.807414351648637,"Location(x=-113.238358, y=-64.131203, z=-0.000598)","Location(x=-112.521759, y=-64.136948, z=0.000000)",3.8697099685668945,73,1,1,7.484867747211076,79.51860927045345,21.202901122676245
661,-4.916222772338354,"Location(x=-113.197372, y=-61.851875, z=0.001312)","Location(x=-112.356430, y=-61.933193, z=0.000000)",4.59215784072876,86,1,1,9.176241152225266,151.71134155988693,21.330713363732883
662,-5.031705142829661,"Location(x=-109.915199, y=-50.942558, z=0.001893)","Location(x=-110.904213, y=-50.870834, z=0.000000)",4.8711936473846436,87,1,1,9.266099743572362,158.4093928039074,21.20180031332319
663,-5.077408861505265,"Location(x=-112.509483, y=-55.053230, z=0.003089)","Location(x=-111.474014, y=-55.201942, z=0.000000)",6.697583436965942,123,1,2,12.35314405758813,519.6699256151915,22.016127110049652
664,-5.17843735455344,"Location(x=-111.575211, y=2.222203, z=0.001224)","Location(x=-110.415993, y=2.195477, z=0.000000)",21.62855362892151,385,1,2,17.072675002092044,10054.701647177339,22.137221934106467
665,-4.985664388590863,"Location(x=-109.173203, y=-40.131645, z=0.001280)","Location(x=-110.167610, y=-40.140800, z=0.000000)",8.404015064239502,146,1,1,13.415957871351658,876.7967645823956,21.877087266849166
666,-4.956059404060072,"Location(x=-109.360054, y=-19.377731, z=0.001527)","Location(x=-110.256142, y=-19.416611, z=0.000000)",14.755626201629639,261,1,1,16.112840535115367,4076.6077042222023,22.185998466484648
667,-4.845886173299275,"Location(x=-113.200821, y=-62.695610, z=0.003841)","Location(x=-112.419998, y=-62.701889, z=0.000000)",4.433763027191162,81,1,1,8.614410962421056,120.90872386097908,21.45309790714034
668,-4.93153750679943,"Location(x=-113.182266, y=-61.225414, z=0.001024)","Location(x=-112.297745, y=-61.293266, z=0.000000)",4.8351593017578125,90,1,1,9.497227314169114,178.1685665100813,21.064135864263257
669,-4.812737855674398,"Location(x=-113.029823, y=-61.380795, z=0.001608)","Location(x=-112.311409, y=-61.435959, z=0.000000)",4.957780122756958,88,1,1,9.516512003868046,167.82949437201023,21.05239175313334
670,-5.1591694039320934,"Location(x=-112.440361, y=-54.025276, z=0.000864)","Location(x=-111.329453, y=-54.192959, z=0.000000)",7.341350078582764,130,1,2,12.566651341872353,622.9678855389357,22.4728666740778
671,-5.086191634190974,"Location(x=-111.278748, y=-42.500473, z=0.001049)","Location(x=-110.247780, y=-42.531631, z=0.000000)",7.473118543624878,132,1,5,12.81499965210605,649.7849294245243,20.757422975906398
672,-5.0867267411372925,"Location(x=-111.400620, y=-7.873672, z=0.001269)","Location(x=-110.341316, y=-7.900978, z=0.000000)",18.24550700187683,325,1,4,16.866363771537753,6892.171698629856,22.228286024781905
673,-4.890411958129896,"Location(x=-109.340652, y=-31.652208, z=0.001367)","Location(x=-110.165359, y=-31.690653, z=0.000000)",14.438425540924072,255,1,9,16.065399204512545,3842.5317756533623,21.92717307026445
674,-4.88856366897316,"Location(x=-113.105011, y=-61.096458, z=0.001310)","Location(x=-112.284096, y=-61.153946, z=0.000000)",4.676957368850708,90,1,1,9.65708548448021,179.78909875452518,20.69960586108829
675,-4.9630989693368335,"Location(x=-109.709976, y=-48.113152, z=0.001269)","Location(x=-110.617577, y=-48.063972, z=0.000000)",5.512558460235596,102,1,1,10.864727071895864,283.44280584156513,21.259452170367823
