episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
85,-9.203061800758984,"Location(x=1.162708, y=16.028833, z=0.085725)","Location(x=1.669041, y=20.202839, z=0.000000)",18.18077802658081,269,1,0,16.098361976263995,4388.13532082364,22.405759380945526
86,-9.483600195116574,"Location(x=65.356293, y=-211.839294, z=0.112130)","Location(x=65.218811, y=-206.368546, z=0.000000)",18.34682583808899,294,1,2,16.408424248485673,5474.389622479677,22.258749371371927
87,-9.919755600222217,"Location(x=-1.641787, y=185.463440, z=0.158601)","Location(x=2.330374, y=185.438309, z=0.000000)",14.267627954483032,254,1,0,15.759643738897664,3792.9308541230857,22.12502090120094
88,-11.301357644339056,"Location(x=94.958496, y=-211.836182, z=0.082660)","Location(x=94.802414, y=-205.625107, z=0.000000)",23.494531869888306,423,1,10,17.552456049064766,12863.584316954017,21.880134905860235
89,-8.016196342324527,"Location(x=-1.353245, y=31.517424, z=0.114935)","Location(x=2.418164, y=32.339260, z=0.000000)",15.277965545654297,221,1,0,15.28124375766774,2680.348604172468,20.7322293973859
90,-11.069685344464492,"Location(x=-156.105164, y=37.627926, z=0.105892)","Location(x=-149.027863, y=37.631611, z=0.000000)",28.421196460723877,464,1,4,17.407782240690906,15293.386341892183,22.061187522225215
91,-6.821417026502515,"Location(x=172.247635, y=2.808482, z=0.077778)","Location(x=172.206039, y=5.592660, z=0.000000)",46.921512603759766,808,1,7,18.35225721152286,51364.09552033618,21.92066149767698
92,-13.010587282956388,"Location(x=143.882690, y=-155.835342, z=5.424174)","Location(x=150.886414, y=-155.713516, z=5.307542)",19.84510374069214,351,1,4,16.945660890455628,8233.054498143494,22.391080760650215
93,-9.7897583317397,"Location(x=2.289714, y=-212.831543, z=0.087213)","Location(x=2.167116, y=-207.953033, z=0.000000)",33.318907260894775,605,1,8,18.05644792923361,27778.536570981145,22.12635536636617
94,-19.730256410707007,"Location(x=-102.565414, y=-44.496902, z=-0.344681)","Location(x=-88.486458, y=-44.535305, z=-0.496279)",40.92471170425415,647,1,24,18.16381305472072,31494.55455006659,22.008071309519533
95,-5.725904211164792,"Location(x=-24.396301, y=169.900970, z=0.018912)","Location(x=-23.769457, y=171.486786, z=0.000000)",6.41740870475769,108,1,0,10.825989730268745,322.14628786966205,21.960339714019184
96,-12.46783551326328,"Location(x=63.662300, y=215.724716, z=0.606071)","Location(x=63.641457, y=207.372299, z=0.493147)",24.417097330093384,426,1,12,17.310898747424137,12784.992241244763,21.772621484695662
97,-6.489954487272225,"Location(x=91.170181, y=57.166729, z=0.054307)","Location(x=92.496712, y=55.245396, z=0.000000)",31.36534595489502,415,1,6,17.328907771904735,12127.581931188703,21.64589567773227
98,-9.335417641525503,"Location(x=180.080521, y=14.505839, z=0.084847)","Location(x=180.159592, y=9.211857, z=0.000000)",15.281584024429321,275,1,2,15.8660778008563,4549.9918050691485,22.615653287186706
99,-9.056051440312405,"Location(x=89.033951, y=190.066696, z=1.060743)","Location(x=89.315788, y=193.308197, z=1.065144)",26.266159057617188,442,1,23,17.421671369152723,13745.249043155462,22.002474746392604
100,-12.940019995085173,"Location(x=-155.882767, y=-92.316460, z=0.664984)","Location(x=-148.960175, y=-92.271645, z=0.558665)",30.472506046295166,523,1,21,17.74099149881187,20074.51664863527,21.987385964291583
101,-9.09175844798021,"Location(x=251.352264, y=-29.175625, z=0.079997)","Location(x=246.334534, y=-29.297661, z=0.000000)",19.02881383895874,318,1,2,16.484307683526545,6427.595638725907,22.2348592254335
102,-19.69767015562658,"Location(x=-122.399376, y=113.284607, z=0.280793)","Location(x=-121.968742, y=133.229370, z=0.000000)",39.8084511756897,607,0,38,17.97870049965048,27776.326541900635,21.89728944986017
103,-8.333589280813232,"Location(x=-11.570234, y=-33.015499, z=0.076175)","Location(x=-7.278098, y=-32.527508, z=0.000000)",24.622166872024536,357,1,4,17.01142005814422,8600.673703633249,22.371631943788106
104,-11.970724955751852,"Location(x=140.768341, y=70.364899, z=0.155368)","Location(x=140.748016, y=62.464920, z=0.000000)",13.811074018478394,238,1,7,15.638337034071414,3236.0967409312725,21.834052408449764
105,-9.522315772573624,"Location(x=8.282601, y=212.085602, z=0.082760)","Location(x=8.271191, y=207.510468, z=0.000000)",36.56247568130493,662,1,2,18.161940155885354,33881.99177898094,22.652547760195002
106,-8.924165663703551,"Location(x=30.808071, y=-11.425176, z=0.045764)","Location(x=30.712145, y=-8.075256, z=-0.015728)",12.633979082107544,196,1,2,14.810198102196576,1982.3304452188313,22.104694144086185
107,-14.135645108312058,"Location(x=-159.153793, y=89.883720, z=0.166368)","Location(x=-149.055084, y=89.888985, z=0.000000)",21.880464553833008,379,1,0,16.92574558282551,9704.375538028777,22.248748490979416
108,-9.314508199084393,"Location(x=-8.865921, y=-125.117020, z=0.061354)","Location(x=-4.396881, y=-125.036797, z=0.000000)",34.14993166923523,510,1,10,17.907797412936386,19386.129235059023,21.680613164134495
109,-17.68903881055899,"Location(x=230.099121, y=192.449921, z=1.966051)","Location(x=222.144394, y=183.329300, z=2.027854)",37.04251289367676,681,1,34,18.164036733812367,35333.8543905355,22.108170737586928
110,-9.913713821160508,"Location(x=-68.400185, y=11.587360, z=0.155542)","Location(x=-74.333313, y=11.601933, z=0.000000)",32.92189168930054,473,1,6,17.627628444071686,16346.567232817411,22.239895994334383
111,-10.061897994225431,"Location(x=50.014595, y=-12.165090, z=0.053554)","Location(x=49.948410, y=-7.734858, z=0.017089)",19.796708583831787,313,1,6,16.599614144245948,6335.060444589704,21.86870867503604
112,-13.887484557258738,"Location(x=-17.619991, y=111.855370, z=0.169837)","Location(x=-9.635774, y=111.804848, z=0.000000)",34.00999116897583,428,1,2,17.297696122372642,12889.303240384907,21.57415642211016
113,-12.404832824027142,"Location(x=143.607834, y=-112.695801, z=8.085240)","Location(x=150.136200, y=-112.582253, z=8.000000)",37.35783123970032,615,1,14,17.73460517967706,27816.515232842416,21.572183115593965
114,-19.64001009561149,"Location(x=-159.490723, y=137.203522, z=0.149415)","Location(x=-143.170044, y=125.863380, z=0.000000)",22.01178789138794,398,0,6,17.194410721003088,10957.565561041236,22.149957615925647
115,-7.710035013933657,"Location(x=-126.397919, y=52.625565, z=0.117825)","Location(x=-128.977539, y=50.046158, z=0.000000)",17.98576283454895,300,1,8,16.276958650377203,5661.586794227362,21.84470343961547
116,-9.420609763595824,"Location(x=-95.168747, y=-8.511706, z=0.071205)","Location(x=-94.530029, y=-3.151689, z=0.000000)",17.110930919647217,276,1,0,16.02260380898228,4637.752053331584,22.11168379049106
117,-13.547464495105555,"Location(x=161.325119, y=-215.511826, z=0.048128)","Location(x=161.295120, y=-207.889526, z=0.000000)",38.224098920822144,659,1,12,18.170991330264798,33710.748561918736,22.140656492242197
118,-9.086503961024452,"Location(x=87.672951, y=12.255946, z=0.063263)","Location(x=87.739044, y=7.831317, z=0.119745)",34.4679479598999,531,1,4,17.70639550407365,20647.294940039515,21.88963688390702
119,-8.521032688622263,"Location(x=-8.838849, y=-60.795204, z=0.001400)","Location(x=-5.983840, y=-60.724754, z=0.000000)",13.789916038513184,227,1,14,15.285739704184289,2834.1198587939143,22.002996604328246
120,-12.414778425187743,"Location(x=113.604401, y=-142.323776, z=8.075813)","Location(x=113.465546, y=-135.841568, z=8.000000)",35.8384964466095,595,1,7,17.841596488995197,26517.333012536168,21.752375906086943
121,-6.885686724107345,"Location(x=87.389969, y=-2.067506, z=0.053896)","Location(x=87.413979, y=-3.674822, z=0.118582)",28.932548761367798,444,1,13,17.58807456484324,14062.176513247192,22.240815145167026
122,-9.899028925060499,"Location(x=-68.478348, y=11.573973, z=0.125192)","Location(x=-74.333351, y=11.588353, z=0.000000)",28.729360818862915,415,1,4,17.3237626801873,12122.462538760155,21.17235295871257
123,-21.989016475477936,"Location(x=-160.275604, y=128.985458, z=0.149139)","Location(x=-145.776657, y=121.522720, z=0.000000)",44.67173719406128,764,1,18,18.298054765450143,46114.86364798248,21.818284322334886
124,-19.36493663456159,"Location(x=7.923406, y=227.393143, z=0.153760)","Location(x=7.873801, y=207.511459, z=0.000000)",39.85447597503662,715,0,0,18.247172850097687,39538.60050024837,22.695557768717354
