episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed,throttle_diff
616,-4.782613644020792,"Location(x=-109.890839, y=-50.397030, z=0.001806)","Location(x=-110.841629, y=-50.310482, z=0.000000)",5.040467023849487,152,0,0,13.503471846918124,18.955411929171532,21.25273683585521,-0.18333333333333335
617,-5.364917332424203,"Location(x=-110.985085, y=-58.472092, z=0.001498)","Location(x=-111.933434, y=-58.293041, z=0.000000)",3.5538148880004883,107,0,0,10.940168008916395,10.779610684607178,21.629429052733734,0.35
618,-4.698301679283348,"Location(x=-110.323746, y=-53.305645, z=0.001481)","Location(x=-111.195091, y=-53.215153, z=0.000000)",4.5145063400268555,136,0,0,12.809086105650898,16.047093748347834,21.35800173038824,-0.25
619,-4.9333732299923065,"Location(x=-110.415535, y=-53.124226, z=-0.000553)","Location(x=-111.173264, y=-53.051434, z=0.000000)",2.5017647743225098,75,0,0,7.603114918388544,5.218472699634731,21.599752090193665,0.15000000000000002
620,-4.895630816429896,"Location(x=-113.155853, y=-60.948486, z=0.001105)","Location(x=-112.269485, y=-61.008434, z=0.000000)",3.061774730682373,92,0,0,9.648916107565613,8.16717456560582,20.706040422378624,-0.050000000000000044
621,-5.469667463368035,"Location(x=-110.261436, y=-52.180283, z=0.003173)","Location(x=-111.052963, y=-52.116699, z=0.000000)",2.699769973754883,81,0,0,8.280614931528888,6.162544486112893,21.27043342601386,0.6166666666666667
622,-4.900206517027009,"Location(x=-110.517105, y=-55.311768, z=0.001702)","Location(x=-111.472229, y=-55.189716, z=0.000000)",4.08660888671875,123,0,0,12.306652127707036,13.959822805598378,22.352682350839462,-0.1166666666666667
623,-5.666184133071095,"Location(x=-110.474770, y=-55.323994, z=0.001871)","Location(x=-111.473152, y=-55.196011, z=0.000000)",4.118726015090942,124,0,0,12.205446376867434,13.941962348297238,21.022804575466555,0.6166666666666667
624,-5.345046800635408,"Location(x=-111.602127, y=-63.798954, z=0.000071)","Location(x=-112.496399, y=-63.705170, z=0.000000)",2.539595365524292,76,0,0,7.718608663006695,5.371519239153713,21.528297193373298,0.4166666666666667
625,-5.36252151044223,"Location(x=-109.932793, y=-50.051815, z=0.000688)","Location(x=-110.805717, y=-49.977585, z=0.000000)",3.0625369548797607,92,0,0,9.801959297574454,8.290860254317522,20.671723136109982,0.4166666666666667
626,-4.827336562467831,"Location(x=-111.281700, y=-60.931595, z=0.000713)","Location(x=-112.247871, y=-60.798988, z=0.000000)",3.129074811935425,94,0,0,9.571164778245373,8.28317770594731,21.331663127050447,-0.18333333333333335
627,-5.1690226962231485,"Location(x=-110.947563, y=-58.802929, z=-0.000572)","Location(x=-111.980339, y=-58.620483, z=0.000000)",3.4900612831115723,105,0,0,10.788594109081926,10.425515620037913,22.447162275388216,0.08333333333333337
628,-4.9905862000756045,"Location(x=-110.073524, y=-50.374798, z=0.001549)","Location(x=-110.841110, y=-50.305637, z=0.000000)",3.028197765350342,91,0,0,9.50037005574626,7.959642205853015,20.88475595902679,0.15000000000000002
629,-5.370961047197425,"Location(x=-109.802277, y=-49.535835, z=0.000656)","Location(x=-110.751968, y=-49.462002, z=0.000000)",3.1988062858581543,96,0,0,9.9831959668933,8.817280042916536,21.472487620266257,0.35828320185343426
630,-5.210206111829512,"Location(x=-111.344879, y=-62.021164, z=0.002489)","Location(x=-112.354897, y=-61.915596, z=0.000000)",2.893937349319458,87,0,0,8.961451291636362,7.163834401406348,21.652134540822562,0.15000000000000002
631,-5.1421654563724735,"Location(x=-110.735046, y=-56.114815, z=0.001967)","Location(x=-111.591583, y=-56.001484, z=0.000000)",3.982865571975708,120,0,0,11.958807249399563,13.199483752716333,20.367616205782717,0.21666666666666667
632,-5.547259913637161,"Location(x=-110.254669, y=-52.589867, z=0.000807)","Location(x=-111.103012, y=-52.512638, z=0.000000)",2.5999598503112793,78,0,0,8.035074251423099,5.758231916464865,21.55195354394063,0.6166666666666667
633,-5.696763249908679,"Location(x=-109.873512, y=-49.632462, z=0.000327)","Location(x=-110.762299, y=-49.562889, z=0.000000)",3.161885976791382,95,0,0,9.975127471835085,8.718574048951268,21.428411749438467,0.75
634,-5.601409941384603,"Location(x=-110.118340, y=-51.013477, z=0.001543)","Location(x=-110.915154, y=-50.966457, z=0.000000)",2.928847551345825,88,0,0,9.051635342549382,7.323183505330235,21.040745291444672,0.75
635,-4.967308167896592,"Location(x=-110.214508, y=-52.109173, z=0.002134)","Location(x=-111.043617, y=-52.041603, z=0.000000)",2.700345993041992,81,0,0,8.39260036004392,6.230333712417632,21.186050241713332,0.08333333333333337
636,-5.265022312774961,"Location(x=-110.113319, y=-51.107414, z=0.002515)","Location(x=-110.925583, y=-51.056927, z=0.000000)",2.902068614959717,87,0,0,9.046009224522379,7.23241496598348,21.779790166120648,0.4166666666666667
637,-5.37739851164491,"Location(x=-109.985680, y=-45.622562, z=0.001405)","Location(x=-110.421745, y=-45.610573, z=0.000000)",5.8993847370147705,178,0,0,14.464156338660668,23.88947603991255,22.18539823888313,0.75
638,-5.45519451747233,"Location(x=-109.974770, y=-50.167042, z=0.001257)","Location(x=-110.818153, y=-50.093872, z=0.000000)",3.0600857734680176,92,0,0,9.646952878281725,8.170044095255435,21.081501865362934,0.55
639,-4.539120484193695,"Location(x=-113.018257, y=-59.858532, z=-0.000576)","Location(x=-112.155884, y=-59.975346, z=0.000000)",3.261371374130249,98,0,0,10.267840700464472,9.245896819978952,22.465282480504836,-0.4
640,-5.267121712707658,"Location(x=-110.093536, y=-51.042805, z=0.002166)","Location(x=-110.918053, y=-50.991631, z=0.000000)",2.9021005630493164,87,0,0,9.137853959444499,7.2973818415775895,21.052016721518843,0.4166666666666667
641,-5.735919611495531,"Location(x=-109.889351, y=-50.223125, z=0.001443)","Location(x=-110.823204, y=-50.140709, z=0.000000)",3.0616159439086914,92,0,0,9.603189193598851,8.129377747420222,21.673012059368926,0.75
642,-5.339704821757868,"Location(x=-110.033218, y=-51.119316, z=0.002240)","Location(x=-110.925697, y=-51.057896, z=0.000000)",2.899336338043213,87,0,0,9.043273470925953,7.230013886932284,21.662276638977367,0.4166666666666667
643,-5.657707270431556,"Location(x=-110.554306, y=-55.235107, z=0.000964)","Location(x=-111.462097, y=-55.119995, z=0.000000)",4.185789585113525,126,0,0,12.101163860583963,14.075536508578807,21.744508053986742,0.6833333333333333
644,-5.165901847274079,"Location(x=-110.113068, y=-51.706631, z=0.003755)","Location(x=-110.994240, y=-51.638023, z=0.000000)",2.7621219158172607,83,0,0,8.716791487499625,6.6401960155926645,21.816509222809454,0.21666666666666667
645,-5.270674179906871,"Location(x=-110.050873, y=-50.394783, z=0.000599)","Location(x=-110.843010, y=-50.323044, z=0.000000)",5.075968503952026,153,0,0,13.449979646167286,18.99451581761241,21.827332229980804,0.4166666666666667
646,-4.510661723146419,"Location(x=-110.709099, y=-54.111771, z=0.002034)","Location(x=-111.309174, y=-54.048161, z=0.000000)",4.3815600872039795,132,0,0,12.638334971355896,15.367706635035574,21.59066901335048,-0.18333333333333335
647,-5.602246702374579,"Location(x=-110.888275, y=-57.001614, z=0.002911)","Location(x=-111.723854, y=-56.888378, z=0.000000)",3.822061538696289,115,0,0,11.61902374917227,12.313952805940062,22.062570960208607,0.6833333333333333
648,-5.316433541028738,"Location(x=-110.240219, y=-52.233322, z=0.002773)","Location(x=-111.059029, y=-52.165298, z=0.000000)",2.67061185836792,80,0,0,8.31950388275484,6.104382891207933,21.386930674681885,0.4166666666666667
649,-4.70835292299526,"Location(x=-109.843109, y=-48.710869, z=0.000482)","Location(x=-110.672859, y=-48.660233, z=0.000000)",5.407039403915405,163,0,0,13.748422839520513,20.69840460596606,21.945710510316367,-0.1166666666666667
650,-5.422951414410939,"Location(x=-109.736046, y=-47.296074, z=0.000944)","Location(x=-110.548431, y=-47.267677, z=0.000000)",3.558886766433716,107,0,0,11.202376602769887,11.034834628924727,22.301854252543087,0.55
651,-5.424861512367684,"Location(x=-110.587029, y=-55.850368, z=0.001304)","Location(x=-111.550522, y=-55.723854, z=0.000000)",3.988097667694092,120,0,0,12.181858158719859,13.460024507716298,22.177149027963395,0.4166666666666667
652,-5.619993954116261,"Location(x=-109.331421, y=-40.911400, z=0.001285)","Location(x=-110.188263, y=-40.913109, z=0.000000)",6.726553916931152,203,0,0,15.144060718996226,28.426102552562952,21.982924577898263,0.6833333333333333
653,-5.364363009894615,"Location(x=-110.705994, y=-56.108643, z=0.001941)","Location(x=-111.590111, y=-55.991604, z=0.000000)",3.956742763519287,119,0,0,12.030077578343297,13.15650440286845,22.56958620698707,0.4166666666666667
654,-4.79130804442466,"Location(x=-110.256943, y=-52.382420, z=0.001917)","Location(x=-111.077477, y=-52.311970, z=0.000000)",2.6372904777526855,79,0,0,8.203895891985072,5.951775887515396,21.109832995368517,-0.1166666666666667
655,-4.970267587249071,"Location(x=-110.465050, y=-53.405434, z=-0.000928)","Location(x=-111.210602, y=-53.330536, z=0.000000)",2.4668564796447754,74,0,0,7.283100036249434,4.92751966137439,21.492351030086194,0.15000000000000002
656,-5.247213314223729,"Location(x=-110.632607, y=-54.508495, z=-0.001312)","Location(x=-111.362022, y=-54.423492, z=0.000000)",2.2715585231781006,68,0,0,6.170956940015469,3.834263979457319,18.134784153473905,0.4166666666666667
657,-4.844896266763534,"Location(x=-110.070190, y=-51.421146, z=0.002771)","Location(x=-110.960503, y=-51.355541, z=0.000000)",2.833874464035034,85,0,0,8.855783016111026,6.928602292668074,21.158617978641974,-0.1166666666666667
658,-5.262143109878464,"Location(x=-110.026512, y=-49.744778, z=-0.000620)","Location(x=-110.775108, y=-49.686615, z=0.000000)",3.127732276916504,94,0,0,9.935618166588336,8.585822470020503,22.473844173104574,0.4166666666666667
659,-4.778711278542824,"Location(x=-110.260643, y=-52.616650, z=0.001469)","Location(x=-111.106438, y=-52.539364, z=0.000000)",2.606076955795288,78,0,0,8.005524882158019,5.730671622324735,21.242301376273694,-0.1166666666666667
660,-4.924041377770845,"Location(x=-109.869881, y=-49.407940, z=0.001051)","Location(x=-110.739914, y=-49.343391, z=0.000000)",5.30772066116333,160,0,0,13.558598278148873,19.97570805484429,21.921670202558538,0.01666666666666672
661,-5.260009825308656,"Location(x=-113.067680, y=-60.052544, z=0.001530)","Location(x=-112.169075, y=-60.087605, z=0.000000)",3.226041555404663,97,0,0,10.12924015323323,9.05047519877553,20.62304029093711,0.35
662,-5.315266204748104,"Location(x=-110.366371, y=-53.131573, z=-0.000724)","Location(x=-111.173347, y=-53.052067, z=0.000000)",2.504310369491577,75,0,0,7.554944277803948,5.199389919172972,21.473615536403823,0.4166666666666667
663,-5.599311895188672,"Location(x=-110.115768, y=-52.081875, z=0.001267)","Location(x=-111.038727, y=-52.002125, z=0.000000)",4.7108941078186035,142,0,0,13.13083801929318,17.26325464202091,22.732834388617338,0.6166666666666667
664,-5.311623842136224,"Location(x=-110.150566, y=-51.332504, z=0.002259)","Location(x=-110.951622, y=-51.280178, z=0.000000)",2.8666133880615234,86,0,0,8.847600443526197,6.99882129766047,21.49738495052401,0.4166666666666667
665,-5.144766239126276,"Location(x=-109.590279, y=-47.467255, z=-0.000419)","Location(x=-110.561378, y=-47.421581, z=0.000000)",3.557551860809326,107,0,0,11.040714963098047,10.878748175222427,22.20379540370645,0.15000000000000002
666,-5.496855050723346,"Location(x=-110.391685, y=-53.202766, z=0.000041)","Location(x=-111.182968, y=-53.124397, z=0.000000)",2.503643035888672,75,0,0,7.4769530457307445,5.138285072520375,21.049713981173994,0.6166666666666667
667,-5.351676656900568,"Location(x=-110.751625, y=-56.281494, z=0.001800)","Location(x=-111.616058, y=-56.166386, z=0.000000)",7.21735954284668,119,0,0,11.890189472870672,13.041584362275898,21.211363408200295,0.4166666666666667
668,-4.613896529919296,"Location(x=-109.901276, y=-47.727131, z=0.001556)","Location(x=-110.585678, y=-47.704361, z=0.000000)",5.536866903305054,167,0,0,14.07485999151238,21.70290499739349,21.286631613093007,-0.1166666666666667
669,-4.875364088124334,"Location(x=-111.095215, y=-58.483200, z=0.001980)","Location(x=-111.937248, y=-58.319328, z=0.000000)",3.5611658096313477,107,0,0,10.98297311279765,10.814723672810942,20.690295648347284,-0.050000000000000044
670,-5.096458825115368,"Location(x=-110.844955, y=-58.596161, z=0.000695)","Location(x=-111.948639, y=-58.398083, z=0.000000)",3.4910290241241455,105,0,0,11.018957305160507,10.643534421455115,22.208930452527316,-0.050000000000000044
671,-5.34930882279564,"Location(x=-109.592262, y=-45.956726, z=0.001399)","Location(x=-110.443260, y=-45.914814, z=0.000000)",3.8259410858154297,115,0,0,11.666180197847975,12.364759187679738,20.467789701836878,0.4166666666666667
672,-4.7807406284676865,"Location(x=-109.913864, y=-50.226112, z=0.000948)","Location(x=-110.823761, y=-50.145882, z=0.000000)",3.0606777667999268,92,0,0,9.578270667608937,8.120026681106538,21.293829653515274,-0.18333333333333335
673,-5.201303119973532,"Location(x=-110.601807, y=-56.230034, z=0.001015)","Location(x=-111.605637, y=-56.096249, z=0.000000)",3.98332142829895,120,0,0,11.821653389389748,13.066372033208609,22.22309215407302,0.15000000000000002
674,-5.235791430962432,"Location(x=-110.212791, y=-52.039711, z=0.000714)","Location(x=-111.035248, y=-51.974052, z=0.000000)",4.818814277648926,145,0,0,12.972884410300733,17.351453783456236,22.36704214523738,0.4166666666666667
675,-5.054049482357622,"Location(x=-110.322868, y=-52.277348, z=0.002684)","Location(x=-111.065742, y=-52.218853, z=0.000000)",2.6673967838287354,80,0,0,8.246633714720744,6.054471583105624,21.421929645910474,0.21666666666666667
676,-5.356110703864469,"Location(x=-110.309174, y=-52.454678, z=0.001587)","Location(x=-111.087219, y=-52.388859, z=0.000000)",2.6330764293670654,79,0,0,8.106551324307738,5.8806703756563365,21.391470583491927,0.48333333333333334
677,-5.005354867635364,"Location(x=-109.824020, y=-49.487644, z=0.000413)","Location(x=-110.747375, y=-49.416969, z=0.000000)",3.193321943283081,96,0,0,10.0257982541838,8.86294212588109,21.453673904948516,0.01666666666666672
678,-5.458277057865683,"Location(x=-110.918083, y=-58.289001, z=0.003346)","Location(x=-111.905312, y=-58.101124, z=0.000000)",3.563060760498047,107,0,0,11.090489229354766,10.941243015229702,21.987210602631563,0.4166666666666667
679,-5.65833010455462,"Location(x=-110.129860, y=-51.448524, z=0.002668)","Location(x=-110.964577, y=-51.389965, z=0.000000)",2.827735424041748,85,0,0,8.82401529712602,6.891632440965623,21.4955635332837,0.75
680,-4.977838518299576,"Location(x=-109.947510, y=-50.277515, z=0.001583)","Location(x=-110.829514, y=-50.199127, z=0.000000)",3.0295848846435547,91,0,0,9.62561588442771,8.06115583749488,21.167750278061575,0.01666666666666672
681,-5.639787168553023,"Location(x=-109.884369, y=-49.578960, z=0.000844)","Location(x=-110.757050, y=-49.511669, z=0.000000)",3.162386894226074,95,0,0,10.01643802207642,8.756523650605232,21.27228723401392,0.6833333333333333
682,-5.0951802511455275,"Location(x=-110.069412, y=-50.511112, z=0.001218)","Location(x=-110.855667, y=-50.438206, z=0.000000)",2.9972493648529053,90,0,0,9.452442813717852,7.8209072151221335,21.827569491232996,0.21666666666666667
683,-5.27569586030583,"Location(x=-110.866035, y=-56.414021, z=0.001675)","Location(x=-111.637581, y=-56.311008, z=0.000000)",3.9549381732940674,119,0,0,11.765228790269138,12.910922628827393,21.819056669460107,0.4166666666666667
684,-5.771700739907991,"Location(x=-112.135239, y=-51.227646, z=0.001829)","Location(x=-110.970566, y=-51.440380, z=0.000000)",4.812401533126831,145,0,0,13.347375333909024,17.88379198871553,20.4942662619858,0.55
685,-5.442769327827185,"Location(x=-110.025261, y=-51.706219, z=0.000521)","Location(x=-110.992790, y=-51.626041, z=0.000000)",4.8801047801971436,147,0,0,12.982453907510942,17.610575370956212,21.946522344121018,0.4166666666666667
686,-5.443789744160646,"Location(x=-111.346901, y=-61.671276, z=0.001162)","Location(x=-112.322952, y=-61.559250, z=0.000000)",2.9642333984375,89,0,0,9.182984781936597,7.5126246879808605,21.25464998751267,0.4166666666666667
687,-5.193356345981371,"Location(x=-110.307632, y=-52.693008, z=0.000444)","Location(x=-111.116753, y=-52.619514, z=0.000000)",2.56999135017395,77,0,0,8.010805784295936,5.649790131021291,21.61761994491883,0.35
688,-4.862737277121529,"Location(x=-109.790436, y=-48.170536, z=-0.000175)","Location(x=-110.623314, y=-48.127483, z=0.000000)",3.3925671577453613,102,0,0,10.815753665304417,10.159778215922415,22.291359610221715,0.01666666666666672
689,-4.716738190103735,"Location(x=-110.338387, y=-52.924683, z=-0.000336)","Location(x=-111.146439, y=-52.847939, z=0.000000)",2.535396099090576,76,0,0,7.792819511418471,5.419771499466151,21.804611201310372,-0.18333333333333335
690,-5.266676945803203,"Location(x=-110.074997, y=-50.807045, z=0.001877)","Location(x=-110.891670, y=-50.760437, z=0.000000)",4.913996696472168,148,0,0,13.524690624790788,18.56720454664901,22.34625586642351,0.4166666666666667
691,-5.307746447361936,"Location(x=-111.248093, y=-60.018505, z=-0.000632)","Location(x=-112.145821, y=-59.890919, z=0.000000)",3.226947069168091,97,0,0,10.313342289711171,9.201151449698955,22.452768168734206,0.35
692,-4.594560589623258,"Location(x=-109.830795, y=-48.564922, z=-0.000749)","Location(x=-110.659264, y=-48.516533, z=0.000000)",3.3276913166046143,100,0,0,10.61334699766005,9.768112977035344,22.46170442632251,-0.3333333333333333
693,-5.143659473863081,"Location(x=-110.968796, y=-58.290161, z=-0.000576)","Location(x=-111.906502, y=-58.109215, z=0.000000)",3.5901122093200684,108,0,0,11.025021509672353,10.945417223032564,22.649688677845333,0.15000000000000002
694,-5.294669868592279,"Location(x=-111.008453, y=-58.029945, z=0.001032)","Location(x=-111.868996, y=-57.856506, z=0.000000)",3.6229097843170166,109,0,0,11.183278227175741,11.217894764617085,20.458877830864875,0.35
695,-5.38279130925771,"Location(x=-110.487946, y=-55.493687, z=0.001001)","Location(x=-111.497528, y=-55.363045, z=0.000000)",4.118074178695679,124,0,0,12.05361968472254,13.779339555185288,22.390982181140917,0.35
696,-5.122119401812498,"Location(x=-110.356941, y=-53.177914, z=-0.000378)","Location(x=-111.179146, y=-53.095730, z=0.000000)",2.500513792037964,75,0,0,7.535035820124142,5.1768839047290385,21.447534841175152,0.2833333333333333
697,-5.515666086299456,"Location(x=-111.028252, y=-58.947807, z=-0.000447)","Location(x=-112.002289, y=-58.777946, z=0.000000)",3.4627461433410645,104,0,0,10.775534810828468,10.309612960088998,21.931330735591338,0.48333333333333334
698,-4.766376608139767,"Location(x=-110.372765, y=-53.214134, z=-0.000059)","Location(x=-111.184105, y=-53.132919, z=0.000000)",2.504371166229248,75,0,0,7.491617581305289,5.140987254446372,20.81411400925382,-0.1166666666666667
699,-4.673045755461986,"Location(x=-109.985802, y=-50.302540, z=-0.000129)","Location(x=-110.832550, y=-50.227066, z=0.000000)",3.0290493965148926,91,0,0,9.621996898158494,8.038174103945494,21.909321097672002,-0.25
700,-4.66546621483962,"Location(x=-110.922096, y=-57.215073, z=0.001081)","Location(x=-111.755844, y=-57.101795, z=0.000000)",3.8221275806427,115,0,0,11.440768878026324,12.109445673879236,21.61284051690707,-0.25
701,-4.91699563469598,"Location(x=-110.870117, y=-57.254532, z=0.002660)","Location(x=-111.760597, y=-57.133503, z=0.000000)",3.7207417488098145,112,0,0,11.637850854538144,12.01647376595065,21.996049886452123,-0.050000000000000044
702,-5.288105810678732,"Location(x=-110.363602, y=-52.915485, z=0.001884)","Location(x=-111.145714, y=-52.842354, z=0.000000)",2.5677239894866943,77,0,0,7.666683428193796,5.418196953367442,21.9367943206938,0.4166666666666667
703,-5.4224618768347685,"Location(x=-110.135567, y=-50.463245, z=0.001258)","Location(x=-110.851189, y=-50.397621, z=0.000000)",2.9950783252716064,90,0,0,9.509523530191537,7.862295111641288,20.896221946670256,0.6166666666666667
704,-4.767402789477225,"Location(x=-110.544640, y=-55.900829, z=0.000586)","Location(x=-111.556946, y=-55.767441, z=0.000000)",4.019974946975708,121,0,0,12.027212406001166,13.396832935046405,21.06897494834032,-0.3089706261952718
705,-4.630966746141743,"Location(x=-110.389984, y=-53.122208, z=-0.000427)","Location(x=-111.172562, y=-53.046104, z=0.000000)",2.5037126541137695,75,0,0,7.587566265506995,5.211712155956775,21.337975623225045,-0.25
706,-5.566996035879145,"Location(x=-111.061974, y=-59.143234, z=0.002098)","Location(x=-112.029861, y=-58.980007, z=0.000000)",3.393467903137207,102,0,0,10.7630567942778,10.104686622973531,21.123674876734313,0.55
707,-4.753612955532811,"Location(x=-110.141510, y=-51.739124, z=0.001440)","Location(x=-110.998497, y=-51.673275, z=0.000000)",4.811991214752197,145,0,0,13.178087470638657,17.635493537876755,22.220153131104695,-0.18333333333333335
708,-5.036225031442934,"Location(x=-110.741264, y=-56.997898, z=0.001444)","Location(x=-111.720383, y=-56.865177, z=0.000000)",3.7890400886535645,114,0,0,11.67592776865947,12.272310753818601,22.04120378177567,0.01666666666666672
709,-5.574978275268748,"Location(x=-109.899521, y=-49.092777, z=0.001418)","Location(x=-110.709496, y=-49.038418, z=0.000000)",5.274241924285889,159,0,0,13.839733679478517,20.258934877812862,21.98385607327065,0.6833333333333333
710,-5.531355452745843,"Location(x=-111.114395, y=-59.838196, z=0.000139)","Location(x=-112.121407, y=-59.689865, z=0.000000)",3.296295404434204,99,0,0,10.288237971141294,9.362729934044182,21.11620808194474,0.48333333333333334
711,-4.9080601538358675,"Location(x=-110.407806, y=-52.864048, z=-0.000286)","Location(x=-111.139961, y=-52.798359, z=0.000000)",2.5342273712158203,76,0,0,7.85886265663732,5.46169491391629,21.86124659075068,0.08333333333333337
712,-4.644839100237885,"Location(x=-110.567635, y=-54.878422, z=0.001388)","Location(x=-111.412186, y=-54.774616, z=0.000000)",4.219136476516724,127,0,0,12.336317685397544,14.445000025443733,21.03456696551242,-0.2942624608675639
713,-5.609044329794239,"Location(x=-110.304131, y=-52.533123, z=0.000829)","Location(x=-111.096809, y=-52.464184, z=0.000000)",2.599710702896118,78,0,0,8.102583119807152,5.801637359429151,21.643147931288546,0.75
714,-4.780672100038343,"Location(x=-110.227478, y=-52.013203, z=0.001831)","Location(x=-111.032326, y=-51.950298, z=0.000000)",2.7021846771240234,81,0,0,8.516161932977118,6.323812290094793,20.68707144972083,-0.1166666666666667
715,-5.478457745861494,"Location(x=-110.150826, y=-51.254124, z=0.002303)","Location(x=-110.942711, y=-51.204189, z=0.000000)",2.8651211261749268,86,0,0,8.969495032041655,7.081438811030239,21.059622013291236,0.6166666666666667
716,-5.674254405192918,"Location(x=-110.114380, y=-51.366131, z=0.002773)","Location(x=-110.954895, y=-51.308018, z=0.000000)",2.8315160274505615,85,0,0,8.934972630967403,6.971775408834219,20.902112363251106,0.75
717,-5.300299343541253,"Location(x=-110.516167, y=-54.734730, z=0.000384)","Location(x=-111.391167, y=-54.628044, z=0.000000)",4.320751905441284,130,0,0,12.177431198076336,14.602605322375894,21.79417376309879,0.4166666666666667
718,-5.366420976973352,"Location(x=-111.317772, y=-60.775394, z=0.000321)","Location(x=-112.231369, y=-60.643677, z=0.000000)",3.1300435066223145,94,0,0,9.747016313924714,8.438525679986924,21.691952699028754,0.4166666666666667
719,-4.863489023912553,"Location(x=-109.935089, y=-50.594917, z=0.001646)","Location(x=-110.863335, y=-50.507557, z=0.000000)",2.9993934631347656,90,0,0,9.387218194668005,7.763411410618573,21.45100656570478,-0.1166666666666667
720,-5.536455013419759,"Location(x=-109.649132, y=-47.588417, z=0.000945)","Location(x=-110.571945, y=-47.545475, z=0.000000)",3.5249276161193848,106,0,0,10.988394102656404,10.745641981717199,20.60107632069772,0.55
721,-5.3716316897202985,"Location(x=-109.925552, y=-50.189270, z=0.001341)","Location(x=-110.820000, y=-50.111019, z=0.000000)",3.064253568649292,92,0,0,9.64153348978876,8.15378287434578,21.346637024769887,0.4166666666666667
722,-5.36933424025341,"Location(x=-110.981804, y=-58.218342, z=-0.000080)","Location(x=-111.896210, y=-58.039574, z=0.000000)",3.5938594341278076,108,0,0,11.09806076408736,11.029558261856437,22.542594860494233,0.4166666666666667
723,-5.208444185917621,"Location(x=-110.275337, y=-52.295063, z=0.002478)","Location(x=-111.067116, y=-52.229755, z=0.000000)",2.66690731048584,80,0,0,8.238650309060812,6.051425026729703,21.443885815858398,0.35
724,-5.311360623652827,"Location(x=-110.049843, y=-49.887817, z=0.001698)","Location(x=-110.789932, y=-49.828354, z=0.000000)",5.174879550933838,156,0,0,13.56448726242983,19.5513121066615,21.7145080354498,0.48333333333333334
725,-5.244287976594026,"Location(x=-110.088768, y=-50.067066, z=0.002226)","Location(x=-110.808838, y=-50.006844, z=0.000000)",5.1117918491363525,154,0,0,13.621797695664759,19.362268624361604,21.348716668431337,0.4166666666666667
726,-5.423090340325698,"Location(x=-111.412407, y=-61.369286, z=0.001299)","Location(x=-112.294342, y=-61.258198, z=0.000000)",2.9958553314208984,90,0,0,9.489977446073084,7.84135276125744,21.205283665337415,0.48333333333333334
727,-5.315450605548457,"Location(x=-109.867126, y=-49.646561, z=0.000681)","Location(x=-110.763664, y=-49.576061, z=0.000000)",3.1631405353546143,95,0,0,9.943093514878033,8.697409299202263,21.266580602363454,0.35
728,-5.278149041346568,"Location(x=-110.331871, y=-53.015804, z=0.000141)","Location(x=-111.157921, y=-52.935349, z=0.000000)",2.5350935459136963,76,0,0,7.657992599753201,5.33414569683373,20.69860558339455,0.4166666666666667
729,-4.709048250060231,"Location(x=-110.346069, y=-52.692978, z=0.002953)","Location(x=-111.117401, y=-52.624550, z=0.000000)",2.598007917404175,78,0,0,7.892194694861776,5.643876304849982,21.745069716872255,-0.1166666666666667
730,-5.342697313088651,"Location(x=-110.474907, y=-52.979565, z=0.000392)","Location(x=-111.155785, y=-52.919098, z=0.000000)",4.614323616027832,139,0,0,12.822759209629483,16.44175875466317,22.047820832855983,0.6166666666666667
731,-4.80122551925804,"Location(x=-110.195427, y=-52.067646, z=0.002052)","Location(x=-111.038322, y=-51.998840, z=0.000000)",2.7006866931915283,81,0,0,8.452695342519949,6.275504159275442,21.0135210826064,-0.1166666666666667
732,-5.121500194104924,"Location(x=-111.137947, y=-60.010448, z=0.000450)","Location(x=-112.143005, y=-59.867435, z=0.000000)",3.2605597972869873,98,0,0,10.225167461232145,9.215981627814472,21.097488180208792,0.08333333333333337
733,-4.878307798964387,"Location(x=-110.304253, y=-52.219242, z=0.001717)","Location(x=-111.058380, y=-52.160099, z=0.000000)",4.745337963104248,143,0,0,13.010587961369662,17.163888724986464,21.849171558402443,0.01666666666666672
734,-5.468759886753124,"Location(x=-110.679718, y=-54.699368, z=-0.001422)","Location(x=-111.389343, y=-54.615299, z=0.000000)",2.236168384552002,67,0,0,5.956700842146538,3.644663394894451,18.085710266351814,0.6833333333333333
735,-5.287995197576362,"Location(x=-110.266518, y=-52.287930, z=0.002721)","Location(x=-111.066093, y=-52.221676, z=0.000000)",2.667501211166382,80,0,0,8.236418095025169,6.056471134070307,21.423460053404593,0.4166666666666667
736,-5.763856052815775,"Location(x=-111.398865, y=-62.048031, z=0.001755)","Location(x=-112.357742, y=-61.948425, z=0.000000)",2.8994154930114746,87,0,0,8.960072486621167,7.156348987948149,21.34653210407245,0.75
737,-5.2452909674419965,"Location(x=-110.431168, y=-53.527824, z=-0.000925)","Location(x=-111.226044, y=-53.444752, z=0.000000)",2.4392025470733643,73,0,0,7.19688051026731,4.808210738468915,21.35267515638112,0.35
738,-5.347123425355099,"Location(x=-110.695427, y=-55.886326, z=0.001323)","Location(x=-111.557816, y=-55.773308, z=0.000000)",4.056985855102539,122,0,0,11.917257493882085,13.405347459483892,21.86080733790372,0.4166666666666667
